Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ronald Acuña Jr.","ATL",151.703,680.006,584.164,183.454,110.176,34.0251,2.55125,36.7016,126.677,95.7049,79.971,4.15125,106.386,10.368,4.19324,1.31021,10.1925,53.8104,12.3874,0.314045,0.117603,0.156449,0.751703,0.40341,0.569508,0.41124,0.972918,0.255463,6.57132,0.329581,1.17785,4.02062,135.3,52.4455,159.41,5.19846,0.455192,55.24709463119507,-6.761197596788406,7.14438,1,5.26788,-0.567418,1.20739,"18401"
"Aaron Judge","NYY",142.643,621.711,513.525,142.119,73.6447,22.4415,0.450038,45.5828,105.278,110.206,99.6468,9.6383,167.802,3.90482,4.2666,0.366882,8.85634,6.93992,2.37262,0.276752,0.160278,0.269903,0.593837,0.395386,0.588499,0.409407,0.983885,0.311747,3.38759,0.317128,0.0995991,-0.9045,122.755,47.0031,162.222,-0.804901,-0.509437,46.33258801698685,-3.6474327445030212,6.36538,11.050000190734863,2.67036,-0.03675,1.49979,"15640"
"Mookie Betts","LAD",148.893,661.447,566.452,160.214,89.3802,35.237,2.17548,33.4218,114.074,93.8137,80.683,2.12197,103.934,8.28007,4.75166,1.27999,7.33523,12.889,3.19059,0.282839,0.12198,0.157132,0.776288,0.377446,0.529732,0.385663,0.907179,0.246893,5.05583,0.292252,0.798173,-0.12668,117.557,36.9638,146.039,0.671493,0.615236,37.77826601266861,0.44941987097263336,6.05568,5.239999771118164,2.15697,-0.00568178,0.911303,"13611"
"Juan Soto","NYY",152.92,665.45,529.724,148.386,83.0852,27.0168,1.61687,36.667,104.646,100.296,127.415,8.63073,110.178,3.623,3.69401,0.993613,14.9041,10.4933,3.58753,0.280119,0.191472,0.16557,1.15644,0.42053,0.544882,0.409014,0.965412,0.264763,3.98879,0.288998,-1.03623,-0.998904,131.174,50.0925,161.954,-2.03513,-1.05812,48.20120930671692,-10.181328296661377,6.04854,11,2.74408,-0.0929382,0.942641,"20123"
"Yordan Alvarez","HOU",138.778,598.204,504.774,149.583,77.9101,30.646,1.7559,39.2709,95.635,107.66,78.482,5.60757,116.337,9.8239,5.02254,0.101312,9.95133,0.708828,0.300502,0.296337,0.131196,0.194477,0.674609,0.397739,0.597403,0.415494,0.995142,0.301067,2.59361,0.31145,-0.316959,-1.22258,121.138,48.25,169.888,-1.53954,-0.677378,48.55447614192963,-13.207184314727783,5.55145,16.56999969482422,2.53787,-0.528062,1.50863,"19556"
"Julio Rodríguez","SEA",150.479,662.431,598.33,167.99,100.298,33.2665,2.87526,31.55,99.6292,91.6628,50.7364,4.97346,155.221,9.58167,2.69607,1.08719,10.0067,31.9515,8.23394,0.280764,0.0765912,0.23432,0.326865,0.345218,0.504164,0.360216,0.849382,0.2234,6.17035,0.329362,0.4821,1.7157,103.732,23.0191,135.002,2.1978,-0.0095277,29.980099201202393,2.1191639779135585,5.44517,2.680000066757202,2.36645,-1.59516,0.383379,"23697"
"Corey Seager","TEX",134.426,589.28,521.628,153.535,88.18,32.997,1.23612,31.1221,89.7531,91.9589,56.1605,5.93798,95.1674,5.64047,4.9932,0.85779,10.5533,2.63857,0.714825,0.294339,0.0953036,0.161498,0.590123,0.365955,0.541326,0.381501,0.907281,0.246987,3.20158,0.305779,-0.522307,-0.883866,102.694,30.8942,143.057,-1.40617,-1.64586,28.99546444416046,2.578080177307129,5.14491,21.219999313354492,3.36136,1.27237,1.11732,"13624"
"José Ramírez","CLE",151.143,655.809,575.534,160.163,92.7566,36.5909,4.16998,26.6458,90.6325,94.8434,69.2578,10,75.8545,4.52448,6.03641,0.455773,7.27283,24.2815,6.67371,0.278286,0.105607,0.115666,0.913035,0.356977,0.495247,0.35924,0.852223,0.216961,5.72776,0.278701,1.01559,0.833327,102.164,22.2576,132.152,1.84891,1.58648,27.11376404762268,1.758343130350113,5.10093,15.1899995803833,3.63741,-1.98208,0.332648,"13510"
"Freddie Freeman","LAD",153.467,678.047,588.012,180.825,113.57,39.2013,2.29094,25.7623,109.664,96.5488,75.4967,9.01945,108.177,9.27909,4.65109,0.608339,10.6823,14.8802,3.49208,0.307519,0.111344,0.159542,0.697899,0.392066,0.513417,0.384803,0.905483,0.205897,4.98845,0.338031,0.00990557,0.0433266,120.023,37.4072,145.453,0.0532322,0.555794,37.607038505375385,-11.285796225070953,4.92471,8.319999694824219,3.74073,0.452431,1.18352,"5361"
"Adley Rutschman","BAL",142.337,602.697,516.214,139.586,89.0477,30.5189,1.36827,18.6513,78.4643,69.3547,76.5538,2.88015,94.9818,4.79882,4.09399,1.03671,11.1184,2.27336,1.00327,0.270404,0.127019,0.157595,0.805984,0.367215,0.443219,0.352092,0.810434,0.172815,2.83471,0.297375,0.636298,-1.25955,90.3119,16.8768,127.389,-0.623252,3.76499,19.155924916267395,9.590652704238892,4.90847,53.40999984741211,3.24325,-1.867,0.588694,"26288"
"Bobby Witt Jr.","KCR",150.365,651.97,599.577,167.889,98.6722,32.8303,7.01363,29.3727,100.051,88.9684,39.6851,1.35432,119.495,5.52085,5.7843,1.40303,7.07004,41.1642,9.74314,0.280012,0.0608694,0.183284,0.332105,0.327552,0.50513,0.351913,0.832683,0.225118,7.56629,0.303435,0.0360883,3.02231,97.5988,18.16,123.036,3.0584,-1.88587,21.35936164855957,5.075451970100403,4.84758,2.569999933242798,3.65779,0.660922,0.886561,"25764"
"Fernando Tatis Jr.","SDP",145.721,633.698,563.656,154.256,86.5212,32.0306,2.26114,33.4432,97.4832,92.5962,60.1802,1.88095,143.142,4.6388,4.16774,1.05592,11.0108,27.4477,6.1752,0.273671,0.0949665,0.225883,0.420423,0.346286,0.516519,0.365758,0.862804,0.242848,6.02842,0.308796,0.494146,1.73152,102.15,24.9371,132.472,2.22567,5.88794,27.29975986480713,-0.38991689682006836,4.83297,8.489999771118164,6.21206,-0.659808,0.38629,"19709"
"Corbin Carroll","ARI",147.95,631.867,553.935,153.83,91.802,30.1152,8.46112,23.4518,101.012,76.5981,60.1628,1.80949,130.582,11.0762,3.29624,3.39707,8.08681,45.2024,6.48447,0.277705,0.0952143,0.206661,0.460727,0.358122,0.48963,0.362874,0.847753,0.211926,8.34631,0.323362,-0.716287,5.06122,100.341,23.3516,128.172,4.34493,5.92728,26.397329807281494,0.49001121520996094,4.82713,4.429999828338623,2.69605,-0.966701,1.39772,"25878"
"Gunnar Henderson","BAL",144.654,617.057,545.282,142.464,82.2033,28.6296,5.78969,25.8416,91.1152,79.5557,62.3855,1.38462,154.057,4.77931,3.43412,1.17675,9.35971,11.8,3.01775,0.261267,0.101102,0.249664,0.40495,0.340373,0.477181,0.349797,0.817554,0.215914,6.17777,0.316207,0.532462,-0.0539473,91.2877,16.1028,125.798,0.478515,4.68258,19.552873015403748,7.574436664581299,4.79565,32.15999984741211,2.83123,-1.41912,0.491724,"26289"
"Kyle Tucker","HOU",151.33,641.53,562.648,157.99,89.4297,33.8057,3.75111,31.0037,94.2844,102.937,69.6333,5.45418,95.5437,3.00871,5.94049,0.298866,8.99626,25.4244,5.5906,0.280798,0.108543,0.148931,0.728811,0.359671,0.519524,0.370944,0.879196,0.238727,5.93205,0.287273,0.314247,1.51845,106.175,28.0086,139.01,1.8327,0.232472,31.818863034248352,-6.8698552548885345,4.66135,6.510000228881836,2.68985,-0.335501,0.365316,"18345"
"Austin Riley","ATL",152.393,664.571,591.042,165.719,93.6477,31.867,2.31909,37.885,100.368,103.148,56.9537,3.16389,158.97,10.1441,6.32184,0.109511,12.0068,2.3854,0.620214,0.280384,0.0857,0.239207,0.358268,0.350384,0.534445,0.372969,0.884829,0.25406,3.64567,0.319179,-0.315395,-0.998884,111.106,30.132,133.754,-1.31428,-4.60098,26.47518765926361,-2.4431982040405273,4.65347,20.350000381469727,2.77033,-0.154736,1.32595,"18360"
"Shohei Ohtani","LAD",139.282,606.968,513.732,144.542,74.387,26.9015,5.25949,37.9941,102.104,98.6573,84.6993,9.70534,146.712,4.3948,3.33382,0.808491,7.87214,18.0495,6.92586,0.281357,0.139545,0.241713,0.577316,0.385437,0.576069,0.400505,0.961506,0.294712,6.17381,0.320581,0.372016,-0.498214,115.357,41.401,156.154,-0.126198,-0.47656,41.40601323544979,-15.522504329681396,4.63995,13,5.26722,-0.0151809,0.622779,"19755"
"Rafael Devers","BOS",148.217,641.72,569.527,160.769,90.1205,34.6744,1.36777,34.6059,93.781,98.4058,60.1441,7.39014,121.792,7.80857,3.63496,0.605121,12.525,4.36014,1.83231,0.282285,0.0937234,0.18979,0.493826,0.356756,0.530258,0.373256,0.887014,0.247974,3.35166,0.30272,0.177572,-1.06238,107.439,29.2492,133.575,-0.884809,-3.2611,24.931207835674286,-2.5147231817245483,4.40945,24.31999969482422,3.14293,-0.217942,1.07319,"17350"
"Matt Olson","ATL",154.357,670.049,571.046,152.53,81.2665,28.8912,1.46477,40.9076,103.602,113.901,87.9447,5.9499,149.931,5.80955,4.9582,0.290153,11.6028,1.15032,0.396315,0.267106,0.131251,0.223761,0.586569,0.367721,0.537739,0.381455,0.90546,0.270632,2.58304,0.289803,0.0454036,-1.23992,116.745,35.103,139.443,-1.19452,1.5477,31.5467129945755,-10.362523794174194,4.3881,17.299999237060547,2.2316,0.26471,1.70033,"14344"
"Alex Bregman","HOU",148.631,652.482,554.631,146.358,90.7233,30.8223,1.78489,23.0272,93.2355,86.0516,83.4937,1.1863,79.9205,8.44988,5.10618,0.800959,13.9754,2.28794,0.863592,0.263883,0.127963,0.122487,1.04471,0.365672,0.450447,0.354752,0.816119,0.186563,3.30521,0.269994,-0.907678,-1.30525,99.2134,19.7123,127.786,-2.21292,0.0771645,19.510764122009277,2.1816814467310905,4.37372,101.54000091552734,1.92058,-1.49937,0.892786,"17678"
"Mike Trout","LAA",125.215,545.021,463.448,123.417,64.6301,23.5921,2.01853,33.1764,85.7974,82.1935,69.6858,5.43027,152.271,8.57207,2.74912,0.565428,5.46126,2.75061,0.85294,0.266302,0.127859,0.279386,0.457642,0.370416,0.540676,0.383982,0.911092,0.274374,3.7647,0.321428,0.212547,-0.869014,96.1041,29.6965,145.274,-0.656467,-3.32192,28.909513771533966,-3.966033160686493,4.33382,72.6500015258789,3.51694,-0.662441,0.933734,"10155"
"Marcus Semien","TEX",155.091,691.21,618.616,163.277,98.3691,33.8512,3.33591,27.7207,104.55,87.1468,62.2425,0.279688,112.263,4.22293,4.80935,1.31902,7.32177,15.0183,3.85533,0.263939,0.0900486,0.162416,0.554433,0.333013,0.463878,0.342065,0.796891,0.199939,5.456,0.280399,0.850268,0.108493,97.8194,13.5995,115.723,0.958761,3.50095,13.98050320148468,5.894329309463501,4.32368,31.030000686645508,3.03897,0.239184,0.748474,"12533"
"Francisco Lindor","NYM",152.503,653.39,576.584,146.666,89.4996,27.8231,2.49663,26.8468,92.4355,88.1629,60.9347,1.67713,125.38,8.75947,5.6366,1.47435,8.85669,22.2409,5.02266,0.254371,0.0932593,0.191892,0.485998,0.331884,0.450971,0.33666,0.782855,0.196601,5.81913,0.278654,-0.522509,1.11454,89.5343,9.92256,112.64,0.592033,2.79879,10.655840635299683,9.85910439491272,4.26208,24.459999084472656,2.73964,0.0740381,0.739632,"12916"
"Will Smith","LAD",124.815,517.002,443.087,116.212,69.2719,23.2062,2.04075,21.6931,70.9383,75.8146,55.57,2.09557,87.8601,11.4746,6.7731,0.0978233,7.88959,2.06512,0.436448,0.262278,0.107485,0.169941,0.632482,0.354527,0.47074,0.353953,0.825267,0.208462,3.65594,0.277746,-0.976448,-0.805379,78.2701,15.2764,124.426,-1.78183,2.77784,13.60634160041809,11.252941846847534,4.23264,86.45999908447266,2.19382,-0.22457,0.495537,"19197"
"Trea Turner","PHI",152.471,666.682,612.034,171.664,110.44,34.0082,4.17774,23.0388,99.1453,82.4914,45.0321,0.794944,132.392,4.87058,3.82689,0.919117,10.1813,27.8571,4.37288,0.280482,0.0675466,0.198583,0.340143,0.332802,0.462629,0.341087,0.79543,0.182147,6.60535,0.322797,0.721063,2.49639,93.8069,12.5756,113.265,3.21745,-2.41595,14.173460245132446,4.642910957336426,4.14055,12.760000228881836,2.10458,-0.703503,0.666989,"16252"
"Michael Harris II","ATL",146.111,595.764,551.707,159.093,99.4598,34.2894,3.38018,21.9634,87.2519,79.076,33.5137,1.73028,119.417,6.12236,2.99467,1.4266,9.60645,23.2687,5.0269,0.288365,0.0562532,0.200443,0.280644,0.334371,0.4822,0.348136,0.816571,0.193835,6.3872,0.331775,0.191174,1.47357,87.3157,14.7253,117.106,1.66475,3.60431,14.290096521377563,5.8591148853302,4.0326,30.969999313354492,3.19796,0.0656171,0.638462,"25931"
"Bryce Harper","PHI",146.093,629.698,529.424,150.442,86.5532,33.8947,1.47934,28.5146,95.8797,90.7428,88.8567,8.45932,134.996,5.24769,5.57227,0.596993,11.9296,12.5465,4.13136,0.284161,0.14111,0.214383,0.658216,0.388723,0.515351,0.383102,0.904074,0.231189,4.49018,0.328215,-1.23845,-0.56126,110.575,33.8501,141.431,-1.79971,-0.0343423,30.520639896392822,-11.607585430145264,4.02459,16.700000762939453,2.69305,1.94658,0.55473,"11579"
"Bo Bichette","TOR",145.987,638.462,595.181,173.747,114.85,34.4228,2.02681,22.4468,87.0333,82.4184,35.906,0.0950962,125.156,3.26415,3.21687,0.893516,13.4012,10.7648,3.89554,0.291923,0.0562383,0.196027,0.286891,0.333952,0.469712,0.344531,0.803663,0.177789,4.55141,0.335629,0.394939,-0.677279,91.6623,13.8694,121.245,-0.282339,-5.15244,15.970405250787735,1.606236457824707,3.9158,38.459999084472656,1.80294,0.610646,0.848731,"19612"
"Jose Altuve","HOU",139.14,615.662,543.865,149.947,95.7104,29.1767,1.28669,23.7734,98.3657,71.7932,61.1639,0.771679,99.3225,6.65006,2.64965,1.33277,12.1498,14.5423,3.63295,0.275707,0.0993467,0.161326,0.615812,0.35447,0.465221,0.354123,0.819691,0.189515,5.05358,0.297988,-0.775687,0.121039,93.2933,18.2785,127.351,-0.654647,-3.56979,19.52176547050476,-2.366408348083496,3.79654,43.779998779296875,2.60172,0.197922,0.648808,"5417"
"Dansby Swanson","CHC",151.678,644.944,577.489,147.904,93.6262,28.2657,2.10624,23.9063,83.9677,83.4704,57.5628,0.413002,158.526,4.77318,4.33853,0.779987,9.65731,11.5033,3.407,0.256116,0.0892524,0.245797,0.363114,0.326377,0.436547,0.329685,0.762925,0.180431,4.59652,0.310464,1.01339,-0.335893,84.6411,6.05839,107.886,0.6775,1.59749,6.8753132820129395,8.619611859321594,3.73285,127.62000274658203,3.43145,-0.103007,0.495534,"18314"
"Royce Lewis","MIN",128.659,546.086,493.108,133.506,79.54,26.2674,1.96421,25.7341,77.7147,79.8071,44.7288,0.65158,121.203,5.12266,2.63973,0.487003,10.0113,12.5877,3.6126,0.270743,0.081908,0.221948,0.369041,0.336066,0.488542,0.352172,0.824608,0.217798,4.93812,0.308969,-0.333894,0.000778738,81.8653,15.3279,126.438,-0.333116,0.104673,16.965794384479523,1.7164166942238808,3.71308,53.5099983215332,2.57157,0.039805,0.200521,"20437"
"Luis Robert Jr.","CHW",143.702,605.588,559.224,150.806,87.3868,31.65,1.60591,30.1628,85.6411,85.0672,33.5206,2.99685,155.74,9.38641,3.22845,0.228831,8.19556,18.647,4.81828,0.269669,0.055352,0.257171,0.215234,0.319996,0.493819,0.344496,0.813815,0.22415,5.49725,0.32039,-0.0551692,0.714873,86.9252,13.1378,117.981,0.659704,-0.129696,13.92838728427887,1.895090401172638,3.63211,34.11000061035156,2.70514,0.0636882,0.24788,"20043"
"William Contreras","MIL",140.265,582.758,515.904,140.545,89.4853,27.5202,1.22574,22.3137,78.2502,74.2061,58.0748,1.32548,130.578,4.83919,2.88375,1.05636,14.2999,4.28324,1.0594,0.272424,0.099655,0.22407,0.44475,0.349765,0.460275,0.349514,0.810039,0.18785,3.50132,0.323128,-0.927686,-0.754544,86.0766,15.0709,119.215,-1.68223,-0.344853,12.189746975898743,3.9843218326568604,3.59204,80.43000030517578,2.12987,-0.446482,0.51794,"20503"
"Ozzie Albies","ATL",147.408,641.045,583.015,158.834,94.8413,32.6803,4.02424,27.2884,96.0245,92.8179,44.9666,1.27761,108.599,5.60126,6.58492,0.877151,7.03455,13.125,3.75439,0.272436,0.0701457,0.16941,0.41406,0.327105,0.482711,0.344064,0.809816,0.210276,5.65188,0.289932,1.02775,-0.070188,91.7845,13.6768,114.377,0.957563,-0.326726,12.374798893928528,1.7524094581604004,3.58589,23.049999237060547,1.18244,0.138328,0.551138,"16556"
"Vladimir Guerrero Jr.","TOR",153.284,663.518,584.828,165.369,100.88,31.8321,0.921065,31.7361,90.1777,98.2302,66.9662,5.37545,98.6033,7.27979,3.97864,0.465649,17.4645,5.62494,2.15304,0.282765,0.100926,0.148607,0.679148,0.361381,0.503142,0.36768,0.864523,0.220377,3.09581,0.291477,-1.4014,-1.09171,108.016,27.1701,137.29,-2.49311,-0.880258,27.153882026672363,-13.952704071998596,3.56438,33.84000015258789,4.2129,-0.453311,0.957619,"19611"
"Sean Murphy","ATL",117.708,473.128,409.288,103.397,58.5493,23.1376,0.927627,20.7821,63.0696,65.7615,48.1452,0.727193,105.584,12.3298,3.01002,0.354352,11.6481,0.264004,0.279368,0.252625,0.101759,0.223161,0.455991,0.346618,0.466018,0.35061,0.812636,0.213393,2.31964,0.28893,-0.26658,-0.976608,70.3142,12.6664,118.765,-1.24319,2.5741,9.75547981262207,9.644400596618652,3.54138,142.67999267578125,3.6781,-0.301093,0.417651,"19352"
"Xander Bogaerts","SDP",146.703,628.144,559.1,155.973,105.359,31.1409,1.37915,18.0937,82.302,70.2867,56.0004,0.662232,110.715,6.69332,5.67416,0.676655,14.5698,12.2108,2.4994,0.278972,0.0891522,0.176257,0.505809,0.348491,0.436691,0.340632,0.785182,0.157718,4.50606,0.316262,-0.0155901,0.0974509,88.1469,11.6112,115.347,0.0818609,-0.420575,11.828842483460903,2.1878747642040253,3.52846,112.83999633789062,2.66726,-0.288112,0.60881,"12161"
"J.T. Realmuto","PHI",132.49,524.926,473.628,121.695,74.0104,24.3034,3.3415,20.0402,68.0561,68.7363,37.8687,1.95995,126.959,8.9545,4.08453,0.390327,7.73173,14.6836,3.64395,0.256943,0.0721409,0.24186,0.298275,0.321272,0.449302,0.329979,0.770574,0.192359,5.76066,0.307381,0.237008,0.482759,69.0183,5.05904,105.819,0.719767,3.21167,4.5036099553108215,12.821281433105469,3.51039,74.86000061035156,3.78432,-0.0775758,0.291689,"11739"
"Andrés Giménez","CLE",142.991,590.673,531.423,140.427,92.6053,27.4277,3.79711,16.5972,76.1332,65.6542,33.5184,2.58625,112.429,18.3766,3.83543,3.51987,9.02224,26.1864,5.67288,0.264248,0.0567462,0.19034,0.298131,0.32755,0.423845,0.324904,0.751395,0.159597,6.54472,0.304826,-0.352988,1.74941,75.1729,3.20278,108.352,1.39642,5.46093,7.307762980461121,7.715031862258911,3.49923,104.51000213623047,3.69339,-1.09512,0.874435,"19950"
"Brandon Nimmo","NYM",144.67,636.833,548.029,146.696,94.8472,28.0022,5.05253,18.7945,88.5904,64.8085,71.8779,0.361061,127.518,11.3216,2.90909,2.69616,10.1952,4.09154,1.78859,0.26768,0.112868,0.200238,0.563668,0.362533,0.4401,0.350463,0.802633,0.17242,4.46244,0.3161,-0.216006,-1.30571,94.5659,16.9715,122.048,-1.52171,0.831504,15.58742904663086,-3.187103509902954,3.39675,195.77999877929688,2.27129,-0.344483,0.722008,"12927"
"Ketel Marte","ARI",143.446,616.712,544.424,149.383,92.2937,32.9927,4.77308,19.3232,84.3873,76.4636,61.5106,1.99569,103.74,5.58204,4.32034,0.875319,12.6284,6.74177,1.81942,0.274387,0.0997396,0.168214,0.592933,0.351514,0.459001,0.348902,0.810515,0.184614,4.95827,0.305532,-0.317667,-0.632297,90.7785,15.6357,118.805,-0.949963,-2.40498,13.417641818523407,-0.5721497535705566,3.37544,121.80999755859375,3.37274,-0.893573,0.582077,"13613"
"Willy Adames","MIL",145.739,619.036,549.221,132.724,75.4198,28.5836,1.46093,27.2602,78.6621,86.4442,61.9043,1.67898,161.54,3.54741,4.01051,0.353657,9.3633,6.41356,2.3494,0.24166,0.100001,0.260954,0.383213,0.32032,0.447926,0.329856,0.768246,0.206267,3.92093,0.289395,0.484904,-0.781412,81.3286,5.90257,106.036,-0.296509,1.23098,4.332533776760101,7.978149890899658,3.33,180.64999389648438,2.65406,0.065793,0.971903,"15986"
"Gleyber Torres","NYY",146.675,622.8,555.858,149.456,96.9549,27.1141,1.2763,24.1109,82.0263,77.9867,57.4651,0.909615,107.541,3.36791,4.93342,1.17512,12.2868,12.7237,4.58852,0.268875,0.092269,0.172674,0.534355,0.33829,0.452373,0.340599,0.790663,0.183499,4.27276,0.292085,-0.456463,-0.600735,87.3797,11.4952,115.325,-1.0572,-0.654755,10.572590351104736,1.6087440252304077,3.32731,89.3499984741211,3.37047,-0.570637,0.153058,"16997"
"Carlos Correa","MIN",134.673,577.44,509.95,132.748,82.9959,27.6396,1.23579,20.8767,69.7708,71.0757,59.2955,1.95651,121.768,4.00159,3.88256,0.310614,15.8461,0.24713,0.250249,0.260316,0.102687,0.210876,0.486954,0.33969,0.442179,0.337653,0.781869,0.181863,2.03781,0.301387,-0.600253,-1.16833,79.6032,9.24544,116.375,-1.76858,-0.598699,9.56109094619751,3.924644410610199,3.30112,262.32000732421875,1.93431,-0.110926,0.492114,"14162"
"Nico Hoerner","CHC",145.947,636.377,576.449,162.796,122.061,27.5169,4.04729,9.17023,84.3726,62.0199,44.147,1.28753,77.3702,10.4079,3.90841,1.46457,11.7539,32.7504,7.33024,0.282411,0.0693723,0.121579,0.570594,0.342332,0.391913,0.322048,0.734245,0.109502,6.5373,0.311098,-0.0608952,2.10521,79.4805,1.94161,102.681,2.04432,4.88798,4.12350058555603,7.2840094566345215,3.2962,65.2699966430664,2.38749,-3.38252,1.5872,"21479"
"Willson Contreras","STL",118.614,479.882,414.475,105.767,63.2886,21.3836,0.852932,20.2413,62.515,63.9302,47.567,0.773514,109.043,14.286,2.85943,0.694372,10.722,4.87587,2.13209,0.255182,0.0991222,0.227228,0.436223,0.349799,0.457398,0.349676,0.807197,0.202216,3.64364,0.296911,-0.715525,-0.883005,70.9457,12.4749,121.511,-1.59853,-1.06897,10.980095624923706,4.9041359424591064,3.21176,139,1.86789,-0.285627,0.24943,"11609"
"J.P. Crawford","SEA",145.252,625.5,537.385,136.738,93.9284,28.8919,1.36357,12.554,80.8857,57.1263,75.1181,0.73421,108.413,6.68489,3.76198,2.54941,10.555,3.42808,1.31016,0.25445,0.120093,0.173322,0.692891,0.350816,0.383372,0.325844,0.734188,0.128922,3.33915,0.295548,0.249662,-1.21575,80.0939,3.88037,111.178,-0.966089,-3.1882,7.411945998668671,3.536418914794922,3.21093,279,2.38413,1.51801,0.662995,"15491"
"Matt McLain","CIN",132.354,583.802,515.167,134.093,79.3829,28.6739,3.83768,22.1989,82.8074,73.8694,56.5059,0.666643,159.212,8.41503,2.5139,1.20085,7.27211,19.9979,5.3182,0.260291,0.0967894,0.272716,0.354909,0.341596,0.460122,0.345742,0.801718,0.19983,6.23254,0.332752,-0.993453,0.648142,84.402,13.2691,111.803,-0.345311,0.433391,8.191456407308578,3.8215458393096924,3.18066,60.4900016784668,3.97629,0.743264,0.423209,"29695"
"Nolan Arenado","STL",145.318,618.682,561.358,147.036,89.8032,29.5264,1.63183,26.0746,74.8474,91.7358,46.8529,3.69377,91.8267,4.68849,5.45003,0.333402,12.7321,3.51299,1.46201,0.261929,0.0757302,0.148423,0.510232,0.321141,0.459689,0.332272,0.78083,0.197759,3.08201,0.269458,-0.0948979,-0.975102,82.5237,7.14083,109.649,-1.07,2.76343,6.204573273658752,4.632237195968628,3.17927,107.2699966430664,2.99825,-1.00054,0.826471,"9777"
"Yandy Díaz","TBR",136.939,596.389,514.671,151.404,105.165,28.7006,0.586487,16.9518,83.6812,68.4306,72.0249,1.21138,86.0833,5.8814,2.64284,1.16894,14.9064,1.44336,1.02292,0.294176,0.120768,0.144341,0.836689,0.385253,0.451031,0.365232,0.836284,0.156855,2.41408,0.324545,-0.95586,-1.54433,95.8751,23.2085,132.114,-2.5002,1.36888,20.837268114089966,-9.573069453239441,3.14627,139,2.31231,0.436593,1.19009,"16578"
"Manny Machado","SDP",139.509,598.464,535.87,144.022,88.0897,25.9546,1.22153,28.7559,78.8665,90.8641,54.8039,4.20624,110.789,2.36096,5.21241,0.216895,11.6155,5.90203,2.11993,0.268762,0.0915742,0.185122,0.494668,0.336293,0.482742,0.34761,0.819036,0.21398,3.52674,0.287061,-0.358689,-0.801164,87.4503,14.5309,120.103,-1.15985,0.535447,13.500455498695374,-2.3879822492599487,3.13817,71.68000030517578,3.51269,-1.39991,0.732161,"11493"
"Gabriel Moreno","ARI",123.679,468.578,422.945,120.873,86.6087,22.9487,1.25964,10.0562,52.8154,56.4428,35.6791,0.230923,85.5099,5.09228,4.3072,0.554091,13.3462,5.96473,1.86118,0.285789,0.0761433,0.182488,0.417251,0.345377,0.417335,0.332355,0.762712,0.131546,3.72762,0.334102,-0.943859,-0.572319,62.534,5.44052,107.712,-1.51618,4.04338,2.9608781337738037,11.58243465423584,3.04164,151.97000122070312,2.57407,0.694812,1.09407,"22664"
"Pete Alonso","NYM",153.213,651.325,565.735,141.271,74.5402,23.8339,1.30892,41.588,90.2424,110.6,65.7215,7.04711,139.694,14.6818,5.07333,0.114123,12.5445,3.62683,1.08801,0.249712,0.100904,0.214477,0.470467,0.340403,0.517003,0.360651,0.857406,0.267291,3.16331,0.255909,-1.43009,-0.87342,102.229,22.8687,128.992,-2.30351,-0.649722,20.705986261367798,-12.668768882751465,3.01083,28.239999771118164,1.86661,0.316621,1.76802,"19251"
"Edouard Julien","MIN",128.05,532.864,445.189,109.878,69.9805,22.3071,1.40357,16.1864,72.5462,53.8376,77.765,1.20383,158.996,4.77696,3.15501,1.97807,9.69616,8.31788,2.08271,0.246811,0.145938,0.298379,0.489102,0.36245,0.412299,0.341513,0.774749,0.165488,4.43147,0.342987,-0.262244,-0.381418,75.1662,10.2398,119.05,-0.643662,0.585005,11.519491255283356,0.3105495870113373,2.985,220.77999877929688,4.6416,0.77034,0.439175,"27534"
"Matt Chapman",,124.709,548.418,476.689,111.419,60.2208,25.2955,1.80345,24.0992,68.9966,69.1882,60.3239,0.385143,155.115,6.93568,4.1453,0.32382,5.76361,3.11765,1.26862,0.233735,0.109996,0.282842,0.388897,0.325999,0.446032,0.333173,0.772031,0.212297,3.67359,0.289502,0.269099,-0.891211,73.5616,6.74006,110.263,-0.622112,2.26252,6.236510097980499,4.187036037445068,2.89971,277.0799865722656,3.73597,0.839696,0.751539,"16505"
"Bryan Reynolds","PIT",147.537,641.832,567.17,152.674,94.6323,29.3506,4.44763,24.2433,87.5407,81.0827,60.6402,3.06707,137.023,8.97527,4.1287,0.918053,11.4845,10.0051,2.48204,0.269186,0.0944798,0.213488,0.442554,0.346832,0.464852,0.348307,0.811683,0.195666,5.28786,0.313221,-0.374327,-0.288517,94.1589,15.9554,117.239,-0.662843,0.147993,13.044068992137909,-5.989480629563332,2.8833,93.68000030517578,1.78059,-0.00176242,0.397931,"19326"
