,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
984,Joey Lucchesi,NYM,SP,COL at NYM,3.5,4.5,0.6078431372549019,0.5283018867924528,(-155),(-112),2023-05-07
985,Cal Quantrill,COL,SP,MIN at CLE,4.5,4.5,0.43478260869565216,0.5918367346938775,(+130),(-145),2023-05-07
986,Joe Ryan,MIN,SP,MIN at CLE,4.5,5.5,0.576271186440678,0.6078431372549019,(-136),(-155),2023-05-07
987,Gerrit Cole,NYY,SP,NYY at TB,6.5,7.5,0.5815899581589958,0.6,(-139),(-150),2023-05-07
988,Mason Miller,OAK,SP,OAK at KC,4.5,4.5,0.6,0.43478260869565216,(-150),(+130),2023-05-07
989,Ryan Yarbrough,LAD,"SP,RP",OAK at KC,3.5,3.5,0.45454545454545453,0.5934959349593496,(+120),(-146),2023-05-07
990,Steven Matz,STL,"SP,RP",DET at STL,5.5,5.5,0.5370370370370371,0.5,(-116),(EVEN),2023-05-07
991,Hayden Wesneski,CHC,"SP,RP",MIA at CHC,4.5,4.5,0.423728813559322,0.6078431372549019,(+136),(-155),2023-05-07
992,Sandy Alcantara,MIA,SP,MIA at CHC,5.5,6.5,0.5495495495495496,0.5918367346938775,(-122),(-145),2023-05-07
993,Ross Stripling,OAK,"SP,RP",MIL at SF,4.5,4.5,0.5,0.5192307692307693,(EVEN),(-108),2023-05-07
994,Adrian Houser,NYM,SP,MIL at SF,3.5,3.5,0.4444444444444444,0.6,(+125),(-150),2023-05-07
995,Jose Suarez,LAA,SP,TEX at LAA,5.5,5.5,0.43478260869565216,0.5967741935483871,(+130),(-148),2023-05-07
996,Martin Perez,PIT,"SP,RP",TEX at LAA,3.5,3.5,0.5726495726495726,0.43478260869565216,(-134),(+130),2023-05-07
997,Graham Ashcraft,CIN,SP,CWS at CIN,4.5,4.5,0.4444444444444444,0.5967741935483871,(+125),(-148),2023-05-07
998,Michael Kopech,CWS,SP,CWS at CIN,4.5,5.5,0.6,0.576271186440678,(-150),(-136),2023-05-07
999,Bryce Miller,SEA,SP,HOU at SEA,5.5,5.5,0.45454545454545453,0.576271186440678,(+120),(-136),2023-05-07
1000,Trevor Williams,WSH,SP,WSH at ARI,2.5,2.5,0.6153846153846154,0.4444444444444444,(-160),(+125),2023-05-07
1001,Ryne Nelson,ARI,SP,WSH at ARI,3.5,3.5,0.5495495495495496,0.47619047619047616,(-122),(+110),2023-05-07
1002,Julio Urias,FA,SP,LAD at SD,4.5,4.5,0.609375,0.425531914893617,(-156),(+135),2023-05-07
1003,Joe Musgrove,SD,SP,LAD at SD,5.5,5.5,0.5652173913043478,0.46511627906976744,(-130),(+115),2023-05-07
1004,Joey Wentz,DET,"SP,RP",DET at CLE,4.5,4.5,0.44642857142857145,0.574468085106383,(+124),(-135),2023-05-08
1005,Tanner Bibee,CLE,SP,DET at CLE,5.5,5.5,0.5495495495495496,0.46511627906976744,(-122),(+115),2023-05-08
1006,Mitch Keller,PIT,SP,COL at PIT,5.5,5.5,0.5726495726495726,0.46511627906976744,(-134),(+115),2023-05-08
1007,Kyle Freeland,COL,SP,COL at PIT,3.5,3.5,0.5833333333333334,0.4424778761061947,(-140),(+126),2023-05-08
1008,Kyle Gibson,STL,SP,TB at BAL,3.5,4.5,0.588477366255144,0.5798319327731093,(-143),(-138),2023-05-08
1009,Shane Mcclanahan,TB,SP,TB at BAL,6.5,6.5,0.5,0.5283018867924528,(EVEN),(-112),2023-05-08
1010,Jp Sears,OAK,SP,OAK at NYY,4.5,4.5,0.46511627906976744,0.6,(+115),(-150),2023-05-08
1011,Nestor Cortes,NYY,SP,OAK at NYY,6.5,6.5,0.5283018867924528,0.5121951219512195,(-112),(-105),2023-05-08
1012,Marcus Stroman,NYY,SP,STL at CHC,4.5,4.5,0.6226415094339622,0.43478260869565216,(-165),(+130),2023-05-08
1013,Miles Mikolas,STL,SP,STL at CHC,4.5,5.5,0.609375,0.6138996138996139,(-156),(-159),2023-05-08
1014,Zack Greinke,FA,SP,CWS at KC,2.5,2.5,0.5918367346938775,0.42735042735042733,(-145),(+134),2023-05-08
1015,Dylan Cease,CWS,SP,CWS at KC,5.5,5.5,0.5901639344262295,0.43478260869565216,(-144),(+130),2023-05-08
1016,Freddy Peralta,MIL,SP,LAD at MIL,6.5,6.5,0.46511627906976744,0.5689655172413793,(+115),(-132),2023-05-08
1017,Anthony Gonsolin,LAD,SP,LAD at MIL,4.5,4.5,0.5,0.5412844036697247,(EVEN),(-118),2023-05-08
1018,Hunter Brown,HOU,SP,HOU at LAA,4.5,5.5,0.6240601503759399,0.6,(-166),(-150),2023-05-08
1019,Patrick Sandoval,LAA,SP,HOU at LAA,4.5,4.5,0.4672897196261682,0.5495495495495496,(+114),(-122),2023-05-08
1020,Zac Gallen,ARI,SP,MIA at ARI,6.5,6.5,0.5121951219512195,0.5412844036697247,(-105),(-118),2023-05-08
1021,Braxton Garrett,MIA,SP,MIA at ARI,3.5,3.5,0.6078431372549019,0.42735042735042733,(-155),(+134),2023-05-08
1022,Jonathan Gray,TEX,SP,TEX at SEA,5.5,5.5,0.5238095238095238,0.5121951219512195,(-110),(-105),2023-05-08
1023,Logan Gilbert,SEA,SP,TEX at SEA,6.5,6.5,0.5121951219512195,0.5327102803738317,(-105),(-114),2023-05-08
1024,Anthony Desclafani,MIN,SP,WSH at SF,4.5,4.5,0.5,0.5495495495495496,(EVEN),(-122),2023-05-08
1025,Jake Irvin,WSH,SP,WSH at SF,3.5,3.5,0.5327102803738317,0.49504950495049505,(-114),(+102),2023-05-08
1026,Shane Bieber,CLE,SP,DET at CLE,6.5,6.5,0.4878048780487805,0.5327102803738317,(+105),(-114),2023-05-09
1027,Michael Lorenzen,FA,"RP,SP",DET at CLE,3.5,3.5,0.5348837209302325,0.5121951219512195,(-115),(-105),2023-05-09
1028,Grayson Rodriguez,BAL,SP,TB at BAL,4.5,5.5,0.6078431372549019,0.6254681647940075,(-155),(-167),2023-05-09
1029,Zach Eflin,TB,SP,TB at BAL,4.5,4.5,0.47619047619047616,0.5726495726495726,(+110),(-134),2023-05-09
1030,Luis Ortiz Sp,PIT,SP,COL at PIT,5.5,5.5,0.39215686274509803,0.6774193548387096,(+155),(-210),2023-05-09
1031,Luke Weaver,NYY,SP,NYM at CIN,4.5,4.5,0.5073891625615764,0.5348837209302325,(-103),(-115),2023-05-09
1032,David Peterson,NYM,"SP,RP",NYM at CIN,4.5,5.5,0.6153846153846154,0.6153846153846154,(-160),(-160),2023-05-09
1033,Max Scherzer,TEX,SP,NYM at CIN,6.5,6.5,0.4807692307692308,0.5555555555555556,(+108),(-125),2023-05-09
1034,Alek Manoah P,TOR,SP,TOR at PHI,5.5,5.5,0.46511627906976744,0.5726495726495726,(+115),(-134),2023-05-09
1035,Aaron Nola,PHI,SP,TOR at PHI,5.5,5.5,0.5283018867924528,0.5121951219512195,(-112),(-105),2023-05-09
1036,Clarke Schmidt,NYY,SP,OAK at NYY,6.5,6.5,0.4854368932038835,0.574468085106383,(+106),(-135),2023-05-09
1037,Drew Rucinski,FA,SP,OAK at NYY,2.5,3.5,0.6363636363636364,0.574468085106383,(-175),(-135),2023-05-09
1038,Nick Pivetta,BOS,"SP,RP",BOS at ATL,4.5,5.5,0.6226415094339622,0.6062992125984252,(-165),(-154),2023-05-09
1039,Charlie Morton,ATL,SP,BOS at ATL,5.5,5.5,0.5121951219512195,0.5238095238095238,(-105),(-110),2023-05-09
1040,Jack Flaherty,DET,SP,STL at CHC,5.5,6.5,0.5726495726495726,0.6031746031746031,(-134),(-152),2023-05-09
1041,Noah Syndergaard,FA,SP,LAD at MIL,3.5,3.5,0.5815899581589958,0.4716981132075472,(-139),(+112),2023-05-09
1042,Eric Lauer,FA,SP,LAD at MIL,5.5,5.5,0.47619047619047616,0.5348837209302325,(+110),(-115),2023-05-09
1043,Louie Varland,MIN,"SP,RP",SD at MIN,4.5,4.5,0.5495495495495496,0.4878048780487805,(-122),(+105),2023-05-09
1044,Michael Wacha,KC,SP,SD at MIN,4.5,4.5,0.5098039215686274,0.5238095238095238,(-104),(-110),2023-05-09
1045,Jordan Lyles,KC,SP,CWS at KC,3.5,3.5,0.5,0.4807692307692308,(EVEN),(+108),2023-05-09
1046,Lucas Giolito,BOS,SP,CWS at KC,5.5,5.5,0.46511627906976744,0.5370370370370371,(+115),(-116),2023-05-09
1047,Shohei Ohtani,LAD,"DH,SP",HOU at LAA,7.5,7.5,0.5555555555555556,0.47619047619047616,(-125),(+110),2023-05-09
1048,Framber Valdez,HOU,SP,HOU at LAA,5.5,5.5,0.504950495049505,0.5145631067961165,(-102),(-106),2023-05-09
1049,Brandon Pfaadt,ARI,SP,MIA at ARI,4.5,4.5,0.4878048780487805,0.5348837209302325,(+105),(-115),2023-05-09
1050,Jesus Luzardo,MIA,SP,MIA at ARI,5.5,5.5,0.5454545454545454,0.49504950495049505,(-120),(+102),2023-05-09
1051,George Kirby,SEA,SP,TEX at SEA,5.5,5.5,0.6,0.44642857142857145,(-150),(+124),2023-05-09
1052,Andrew Heaney,TEX,"SP,RP",TEX at SEA,6.5,6.5,0.5348837209302325,0.5121951219512195,(-115),(-105),2023-05-09
1053,Patrick Corbin,WSH,SP,WSH at SF,4.5,4.5,0.46296296296296297,0.5726495726495726,(+116),(-134),2023-05-09
1054,Logan Webb,SF,SP,WSH at SF,4.5,5.5,0.574468085106383,0.5833333333333334,(-135),(-140),2023-05-09
1055,Rich Hill,FA,"RP,SP",COL at PIT,4.5,5.5,0.588477366255144,0.574468085106383,(-143),(-135),2023-05-10
1056,Antonio Senzatela,COL,SP,COL at PIT,3.5,3.5,0.45871559633027525,0.6,(+118),(-150),2023-05-10
1057,Jhony Brito,SD,"SP,RP",OAK at NYY,4.5,4.5,0.5,0.5192307692307693,(EVEN),(-108),2023-05-10
1058,Kyle Muller,OAK,"SP,RP",OAK at NYY,3.5,4.5,0.5934959349593496,0.6363636363636364,(-146),(-175),2023-05-10
1059,Eduardo Rodriguez,ARI,SP,DET at CLE,5.5,5.5,0.43478260869565216,0.6078431372549019,(+130),(-155),2023-05-10
1060,Clayton Kershaw,LAD,SP,LAD at MIL,7.5,8.5,0.5283018867924528,0.6666666666666666,(-112),(-200),2023-05-10
1061,Wade Miley,MIL,SP,LAD at MIL,3.5,4.5,0.6323529411764706,0.6,(-172),(-150),2023-05-10
1062,Dane Dunning,TEX,"SP,RP",TEX at SEA,4.5,4.5,0.45454545454545453,0.5934959349593496,(+120),(-146),2023-05-10
1063,Luis Castillo,SEA,SP,TEX at SEA,7.5,7.5,0.45454545454545453,0.5934959349593496,(+120),(-146),2023-05-10
1064,Edward Cabrera P,MIA,SP,MIA at ARI,5.5,5.5,0.4878048780487805,0.5535714285714286,(+105),(-124),2023-05-10
1065,Merrill Kelly,ARI,SP,MIA at ARI,5.5,5.5,0.4716981132075472,0.5555555555555556,(+112),(-125),2023-05-10
1066,Sean Manaea,NYM,"SP,RP",WSH at SF,4.5,4.5,0.5652173913043478,0.49019607843137253,(-130),(+104),2023-05-10
1067,Josiah Gray,WSH,SP,WSH at SF,5.5,5.5,0.5454545454545454,0.5121951219512195,(-120),(-105),2023-05-10
1068,Kevin Gausman,TOR,SP,TOR at PHI,6.5,6.5,0.5652173913043478,0.46511627906976744,(-130),(+115),2023-05-10
1069,Zack Wheeler,PHI,SP,TOR at PHI,6.5,7.5,0.5475113122171946,0.6226415094339622,(-121),(-165),2023-05-10
1070,Cristian Javier,HOU,SP,HOU at LAA,5.5,6.5,0.6031746031746031,0.5798319327731093,(-152),(-138),2023-05-10
1071,Griffin Canning,LAA,SP,HOU at LAA,4.5,5.5,0.6138996138996139,0.6,(-159),(-150),2023-05-10
1072,Dean Kremer,BAL,SP,TB at BAL,4.5,4.5,0.5412844036697247,0.4878048780487805,(-118),(+105),2023-05-10
1073,Justin Verlander,HOU,SP,NYM at CIN,5.5,6.5,0.588477366255144,0.5726495726495726,(-143),(-134),2023-05-10
1074,Hunter Greene,CIN,SP,NYM at CIN,5.5,6.5,0.6031746031746031,0.6078431372549019,(-152),(-155),2023-05-10
1075,Brayan Bello,BOS,SP,BOS at ATL,4.5,4.5,0.46511627906976744,0.5614035087719298,(+115),(-128),2023-05-10
1076,Seth Lugo,KC,SP,SD at MIN,4.5,5.5,0.5652173913043478,0.5967741935483871,(-130),(-148),2023-05-10
1077,Pablo Lopez,MIN,SP,SD at MIN,6.5,6.5,0.43478260869565216,0.588477366255144,(+130),(-143),2023-05-10
1078,Jordan Montgomery,FA,SP,STL at CHC,5.5,5.5,0.4878048780487805,0.5555555555555556,(+105),(-125),2023-05-10
1079,Justin Steele,CHC,SP,STL at CHC,5.5,5.5,0.46296296296296297,0.5833333333333334,(+116),(-140),2023-05-10
1080,Lance Lynn,STL,SP,CWS at KC,5.5,5.5,0.576271186440678,0.4444444444444444,(-136),(+125),2023-05-10
1081,Brad Keller,FA,"SP,RP",CWS at KC,3.5,3.5,0.45454545454545453,0.5918367346938775,(+120),(-145),2023-05-10
1082,Kodai Senga,NYM,SP,NYM at CIN,5.5,5.5,0.47619047619047616,0.5689655172413793,(+110),(-132),2023-05-11
1083,Bailey Ober,MIN,SP,SD at MIN,4.5,5.5,0.5833333333333334,0.6491228070175439,(-140),(-185),2023-05-11
1084,Yu Darvish,SD,SP,SD at MIN,6.5,6.5,0.5348837209302325,0.5,(-115),(EVEN),2023-05-11
1085,Michael Clevinger,FA,SP,CWS at KC,4.5,4.5,0.5121951219512195,0.5283018867924528,(-105),(-112),2023-05-11
1086,Brady Singer,KC,SP,CWS at KC,4.5,4.5,0.49019607843137253,0.5652173913043478,(+104),(-130),2023-05-11
1087,Drew Rasmussen,TB,SP,TB at NYY,4.5,4.5,0.5283018867924528,0.5121951219512195,(-112),(-105),2023-05-11
1088,Domingo German,FA,SP,TB at NYY,4.5,5.5,0.6226415094339622,0.6,(-165),(-150),2023-05-11
1089,Nathan Eovaldi,TEX,SP,TEX at OAK,6.5,6.5,0.5192307692307693,0.5305164319248826,(-108),(-113),2023-05-11
1090,Alex Cobb,SF,SP,SF at ARI,4.5,4.5,0.4878048780487805,0.5238095238095238,(+105),(-110),2023-05-11
1091,Tommy Henry,ARI,SP,SF at ARI,4.5,4.5,0.45454545454545453,0.574468085106383,(+120),(-135),2023-05-11
1092,Eury Perez P,MIA,SP,CIN at MIA,4.5,5.5,0.6078431372549019,0.5867768595041323,(-155),(-142),2023-05-12
1093,Graham Ashcraft,CIN,SP,CIN at MIA,3.5,3.5,0.5918367346938775,0.43859649122807015,(-145),(+128),2023-05-12
1094,Marco Gonzales,PIT,SP,SEA at DET,3.5,4.5,0.6226415094339622,0.609375,(-165),(-156),2023-05-12
1095,Matt Boyd,FA,"RP,SP",SEA at DET,4.5,4.5,0.5918367346938775,0.45454545454545453,(-145),(+120),2023-05-12
1096,Gerrit Cole,NYY,SP,TB at NYY,6.5,7.5,0.5098039215686274,0.5967741935483871,(-104),(-148),2023-05-12
1097,Kyle Bradish,BAL,SP,PIT at BAL,4.5,4.5,0.5348837209302325,0.5,(-115),(EVEN),2023-05-12
1098,Johan Oviedo,PIT,SP,PIT at BAL,4.5,4.5,0.423728813559322,0.576271186440678,(+136),(-136),2023-05-12
1099,Mackenzie Gore,WSH,SP,NYM at WSH,5.5,5.5,0.5145631067961165,0.5215311004784688,(-106),(-109),2023-05-12
1100,Tylor Megill,NYM,SP,NYM at WSH,3.5,3.5,0.576271186440678,0.45454545454545453,(-136),(+120),2023-05-12
1101,Chris Bassitt,TOR,SP,ATL at TOR,4.5,4.5,0.5495495495495496,0.4854368932038835,(-122),(+106),2023-05-12
1102,Spencer Strider,ATL,SP,ATL at TOR,8.5,8.5,0.47619047619047616,0.5726495726495726,(+110),(-134),2023-05-12
1103,Logan Allen,ARI,"RP,SP",LAA at CLE,4.5,4.5,0.5726495726495726,0.4854368932038835,(-134),(+106),2023-05-12
1104,Tyler Anderson,LAA,SP,LAA at CLE,3.5,3.5,0.5238095238095238,0.5,(-110),(EVEN),2023-05-12
1105,Adam Wainwright,FA,SP,STL at BOS,3.5,3.5,0.4716981132075472,0.5555555555555556,(+112),(-125),2023-05-12
1106,James Paxton,LAD,SP,STL at BOS,4.5,4.5,0.5121951219512195,0.5348837209302325,(-105),(-115),2023-05-12
1107,Sonny Gray,STL,SP,CHC at MIN,6.5,6.5,0.576271186440678,0.45454545454545453,(-136),(+120),2023-05-12
1108,Drew Smyly,CHC,"SP,RP",CHC at MIN,4.5,4.5,0.5,0.5454545454545454,(EVEN),(-120),2023-05-12
1109,Corbin Burnes,BAL,SP,KC at MIL,6.5,6.5,0.49504950495049505,0.5348837209302325,(+102),(-115),2023-05-12
1110,Michael Kopech,CWS,SP,HOU at CWS,4.5,4.5,0.5283018867924528,0.5,(-112),(EVEN),2023-05-12
1111,Jp France,HOU,SP,HOU at CWS,4.5,4.5,0.5726495726495726,0.4854368932038835,(-134),(+106),2023-05-12
1112,Taijuan Walker,PHI,SP,PHI at COL,3.5,3.5,0.5934959349593496,0.45454545454545453,(-146),(+120),2023-05-12
1113,Austin Gomber,COL,SP,PHI at COL,3.5,3.5,0.45454545454545453,0.5833333333333334,(+120),(-140),2023-05-12
1114,Ryne Nelson,ARI,SP,SF at ARI,4.5,4.5,0.4444444444444444,0.6,(+125),(-150),2023-05-12
1115,Ken Waldichuk,OAK,"SP,RP",TEX at OAK,5.5,5.5,0.49504950495049505,0.5348837209302325,(+102),(-115),2023-05-12
1116,Martin Perez,PIT,"SP,RP",TEX at OAK,4.5,4.5,0.5192307692307693,0.5,(-108),(EVEN),2023-05-12
1117,Dustin May,LAD,SP,SD at LAD,4.5,5.5,0.5867768595041323,0.6363636363636364,(-142),(-175),2023-05-12
1118,Blake Snell,FA,SP,SD at LAD,5.5,6.5,0.609375,0.6,(-156),(-150),2023-05-12
1119,Shane Mcclanahan,TB,SP,TB at NYY,6.5,6.5,0.49504950495049505,0.5348837209302325,(+102),(-115),2023-05-13
1120,Nestor Cortes,NYY,SP,TB at NYY,4.5,4.5,0.5555555555555556,0.5,(-125),(EVEN),2023-05-13
1121,Bryce Miller,SEA,SP,SEA at DET,4.5,5.5,0.6226415094339622,0.5614035087719298,(-165),(-128),2023-05-13
1122,Sandy Alcantara,MIA,SP,CIN at MIA,6.5,7.5,0.5454545454545454,0.6062992125984252,(-120),(-154),2023-05-13
1123,Joe Ryan,MIN,SP,CHC at MIN,6.5,7.5,0.5283018867924528,0.6108949416342413,(-112),(-157),2023-05-13
1124,Hayden Wesneski,CHC,"SP,RP",CHC at MIN,4.5,4.5,0.49019607843137253,0.5348837209302325,(+104),(-115),2023-05-13
1125,Bryce Elder,ATL,SP,ATL at TOR,3.5,4.5,0.6078431372549019,0.5934959349593496,(-155),(-146),2023-05-13
1126,Jose Berrios,TOR,SP,ATL at TOR,5.5,5.5,0.4716981132075472,0.5535714285714286,(+112),(-124),2023-05-13
1127,Jp Sears,OAK,SP,TEX at OAK,5.5,5.5,0.5192307692307693,0.5098039215686274,(-108),(-104),2023-05-13
1128,James Kaprielian,FA,SP,TEX at OAK,4.5,4.5,0.5,0.5652173913043478,(EVEN),(-130),2023-05-13
1129,Jonathan Gray,TEX,SP,TEX at OAK,5.5,5.5,0.576271186440678,0.47619047619047616,(-136),(+110),2023-05-13
1130,Chris Sale,ATL,SP,STL at BOS,6.5,6.5,0.45454545454545453,0.5689655172413793,(+120),(-132),2023-05-13
1131,Steven Matz,STL,"SP,RP",STL at BOS,4.5,4.5,0.46511627906976744,0.5652173913043478,(+115),(-130),2023-05-13
1132,Cal Quantrill,COL,SP,LAA at CLE,3.5,4.5,0.6254681647940075,0.5555555555555556,(-167),(-125),2023-05-13
1133,Reid Detmers,LAA,SP,LAA at CLE,4.5,4.5,0.588477366255144,0.45454545454545453,(-143),(+120),2023-05-13
1134,Roansy Contreras,PIT,"SP,RP",PIT at BAL,4.5,4.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2023-05-13
1135,Tyler Wells,BAL,SP,PIT at BAL,4.5,5.5,0.574468085106383,0.5967741935483871,(-135),(-148),2023-05-13
1136,Zack Greinke,FA,SP,KC at MIL,3.5,3.5,0.4807692307692308,0.5555555555555556,(+108),(-125),2023-05-13
1137,Adrian Houser,NYM,SP,KC at MIL,3.5,4.5,0.5475113122171946,0.588477366255144,(-121),(-143),2023-05-13
1138,Dylan Cease,CWS,SP,HOU at CWS,5.5,6.5,0.6153846153846154,0.5967741935483871,(-160),(-148),2023-05-13
1139,Julio Urias,FA,SP,SD at LAD,4.5,4.5,0.5575221238938053,0.45454545454545453,(-126),(+120),2023-05-13
1140,Joe Musgrove,SD,SP,SD at LAD,5.5,5.5,0.4878048780487805,0.5495495495495496,(+105),(-122),2023-05-13
1141,Zac Gallen,ARI,SP,SF at ARI,6.5,7.5,0.5867768595041323,0.6108949416342413,(-142),(-157),2023-05-13
1142,Anthony Desclafani,MIN,SP,SF at ARI,3.5,3.5,0.5652173913043478,0.45871559633027525,(-130),(+118),2023-05-13
1143,Ryan Feltner,COL,SP,PHI at COL,3.5,3.5,0.4854368932038835,0.5454545454545454,(+106),(-120),2023-05-13
1144,Ranger Suarez,PHI,SP,PHI at COL,3.5,3.5,0.4424778761061947,0.6,(+126),(-150),2023-05-13
1145,Tanner Bibee,CLE,SP,LAA at CLE,5.5,5.5,0.45454545454545453,0.5798319327731093,(+120),(-138),2023-05-14
1146,Patrick Sandoval,LAA,SP,LAA at CLE,4.5,4.5,0.5,0.5169082125603864,(EVEN),(-107),2023-05-14
1147,Trevor Williams,WSH,SP,NYM at WSH,3.5,3.5,0.45454545454545453,0.5901639344262295,(+120),(-144),2023-05-14
1148,Joey Lucchesi,NYM,SP,NYM at WSH,3.5,3.5,0.5348837209302325,0.4716981132075472,(-115),(+112),2023-05-14
1149,Mitch Keller,PIT,SP,PIT at BAL,4.5,5.5,0.6,0.5967741935483871,(-150),(-148),2023-05-14
1150,Kyle Gibson,STL,SP,PIT at BAL,4.5,4.5,0.49019607843137253,0.5215311004784688,(+104),(-109),2023-05-14
1151,Zach Eflin,TB,SP,TB at NYY,4.5,4.5,0.4716981132075472,0.5412844036697247,(+112),(-118),2023-05-14
1152,Clarke Schmidt,NYY,SP,TB at NYY,5.5,5.5,0.4854368932038835,0.5121951219512195,(+106),(-105),2023-05-14
1153,Yusei Kikuchi,TOR,SP,ATL at TOR,5.5,5.5,0.4878048780487805,0.5495495495495496,(+105),(-122),2023-05-14
1154,Collin Mchugh,FA,RP,ATL at TOR,3.5,3.5,0.5575221238938053,0.504950495049505,(-126),(-102),2023-05-14
1155,Braxton Garrett,MIA,SP,CIN at MIA,4.5,4.5,0.47619047619047616,0.5495495495495496,(+110),(-122),2023-05-14
1156,Luke Weaver,NYY,SP,CIN at MIA,4.5,4.5,0.5412844036697247,0.4878048780487805,(-118),(+105),2023-05-14
1157,Logan Gilbert,SEA,SP,SEA at DET,6.5,6.5,0.45454545454545453,0.5901639344262295,(+120),(-144),2023-05-14
1158,Joey Wentz,DET,"SP,RP",SEA at DET,4.5,4.5,0.504950495049505,0.5,(-102),(EVEN),2023-05-14
1159,Colin Rea,MIL,SP,KC at MIL,3.5,3.5,0.5833333333333334,0.45454545454545453,(-140),(+120),2023-05-14
1160,Jordan Lyles,KC,SP,KC at MIL,4.5,4.5,0.4878048780487805,0.5370370370370371,(+105),(-116),2023-05-14
1161,Marcus Stroman,NYY,SP,CHC at MIN,5.5,5.5,0.46511627906976744,0.5652173913043478,(+115),(-130),2023-05-14
1162,Louie Varland,MIN,"SP,RP",CHC at MIN,5.5,5.5,0.5370370370370371,0.47619047619047616,(-116),(+110),2023-05-14
1163,Hunter Brown,HOU,SP,HOU at CWS,4.5,5.5,0.5967741935483871,0.5833333333333334,(-148),(-140),2023-05-14
1164,Lucas Giolito,BOS,SP,HOU at CWS,5.5,5.5,0.5798319327731093,0.47619047619047616,(-138),(+110),2023-05-14
1165,Kyle Freeland,COL,SP,PHI at COL,3.5,3.5,0.5098039215686274,0.5121951219512195,(-104),(-105),2023-05-14
1166,Aaron Nola,PHI,SP,PHI at COL,5.5,5.5,0.4444444444444444,0.6,(+125),(-150),2023-05-14
1167,Andrew Heaney,TEX,"SP,RP",TEX at OAK,5.5,6.5,0.6078431372549019,0.5867768595041323,(-155),(-142),2023-05-14
1168,Jp Sears,OAK,SP,TEX at OAK,5.5,5.5,0.574468085106383,0.45871559633027525,(-135),(+118),2023-05-14
1169,Ryan Weathers,MIA,SP,SD at LAD,3.5,3.5,0.425531914893617,0.6078431372549019,(+135),(-155),2023-05-14
1170,Anthony Gonsolin,LAD,SP,SD at LAD,4.5,4.5,0.4807692307692308,0.5348837209302325,(+108),(-115),2023-05-14
1171,Logan Webb,SF,SP,SF at ARI,5.5,5.5,0.4444444444444444,0.5967741935483871,(+125),(-148),2023-05-14
1172,Brandon Pfaadt,ARI,SP,SF at ARI,4.5,4.5,0.5652173913043478,0.47619047619047616,(-130),(+110),2023-05-14
1173,Max Scherzer,TEX,SP,NYM at WSH,5.5,5.5,0.504950495049505,0.5192307692307693,(-102),(-108),2023-05-14
1174,Jake Irvin,WSH,SP,NYM at WSH,3.5,4.5,0.5934959349593496,0.6226415094339622,(-146),(-165),2023-05-14
1175,Miles Mikolas,STL,SP,STL at BOS,3.5,4.5,0.574468085106383,0.576271186440678,(-135),(-136),2023-05-14
1176,Corey Kluber,FA,"RP,SP",STL at BOS,3.5,4.5,0.6031746031746031,0.5412844036697247,(-152),(-118),2023-05-14
1177,Patrick Corbin,WSH,SP,NYM at WSH,3.5,3.5,0.576271186440678,0.4444444444444444,(-136),(+125),2023-05-15
1178,David Peterson,NYM,"SP,RP",NYM at WSH,5.5,5.5,0.43478260869565216,0.5918367346938775,(+130),(-145),2023-05-15
1179,Grayson Rodriguez,BAL,SP,LAA at BAL,5.5,5.5,0.5,0.5283018867924528,(EVEN),(-112),2023-05-15
1180,Shohei Ohtani,LAD,"DH,SP",LAA at BAL,6.5,6.5,0.6,0.45045045045045046,(-150),(+122),2023-05-15
1181,Alek Manoah P,TOR,SP,NYY at TOR,4.5,5.5,0.588477366255144,0.6153846153846154,(-143),(-160),2023-05-15
1182,George Kirby,SEA,SP,SEA at BOS,4.5,4.5,0.43859649122807015,0.5833333333333334,(+128),(-140),2023-05-15
1183,Tanner Houck,BOS,SP,SEA at BOS,4.5,4.5,0.574468085106383,0.4716981132075472,(-135),(+112),2023-05-15
1184,Jack Flaherty,DET,SP,MIL at STL,5.5,5.5,0.49019607843137253,0.5614035087719298,(+104),(-128),2023-05-15
1185,Freddy Peralta,MIL,SP,MIL at STL,5.5,5.5,0.5495495495495496,0.47619047619047616,(-122),(+110),2023-05-15
1186,Charlie Morton,ATL,SP,ATL at TEX,6.5,6.5,0.5412844036697247,0.5,(-118),(EVEN),2023-05-15
1187,Framber Valdez,HOU,SP,CHC at HOU,6.5,6.5,0.5689655172413793,0.45454545454545453,(-132),(+120),2023-05-15
1188,Jameson Taillon,CHC,SP,CHC at HOU,4.5,4.5,0.4807692307692308,0.5555555555555556,(+108),(-125),2023-05-15
1189,Hunter Greene,CIN,SP,CIN at COL,5.5,6.5,0.5726495726495726,0.6153846153846154,(-134),(-160),2023-05-15
1190,Michael Wacha,KC,SP,KC at SD,4.5,4.5,0.4878048780487805,0.5169082125603864,(+105),(-107),2023-05-15
1191,Brad Keller,FA,"SP,RP",KC at SD,3.5,3.5,0.5,0.5555555555555556,(EVEN),(-125),2023-05-15
1192,Merrill Kelly,ARI,SP,ARI at OAK,6.5,6.5,0.4878048780487805,0.5575221238938053,(+105),(-126),2023-05-15
1193,Drew Rucinski,FA,SP,ARI at OAK,2.5,3.5,0.6491228070175439,0.5726495726495726,(-185),(-134),2023-05-15
