,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
185,Jose Quintana,NYM,SP,LAD at LAA,5.5,5.5,0.43103448275862066,0.6268656716417911,(+132),(-168),2021-05-09
186,Trevor Bauer,FA,SP,LAD at LAA,7.5,7.5,0.5238095238095238,0.5370370370370371,(-110),(-116),2021-05-09
187,Cole Irvin,BAL,"SP,RP",TB at OAK,5.5,5.5,0.5454545454545454,0.5145631067961165,(-120),(-106),2021-05-09
188,Huascar Ynoa,ATL,SP,PHI at ATL,5.5,5.5,0.5145631067961165,0.5260663507109005,(-106),(-111),2021-05-09
189,Aaron Nola,PHI,SP,PHI at ATL,6.5,6.5,0.5614035087719298,0.49504950495049505,(-128),(+102),2021-05-09
190,Mitch Keller,PIT,SP,CIN at PIT,4.5,5.5,0.5983935742971888,0.5833333333333334,(-149),(-140),2021-05-10
191,Jeff Hoffman,PHI,RP,CIN at PIT,3.5,3.5,0.5983935742971888,0.46511627906976744,(-149),(+115),2021-05-10
192,Jorge Lopez,NYM,RP,BOS at BAL,4.5,4.5,0.43478260869565216,0.5983935742971888,(+130),(-149),2021-05-10
193,Martin Perez,PIT,"SP,RP",BOS at BAL,4.5,4.5,0.4132231404958678,0.588477366255144,(+142),(-143),2021-05-10
194,Luis Garcia P,HOU,SP,LAA at HOU,5.5,5.5,0.43859649122807015,0.6212121212121212,(+128),(-164),2021-05-10
195,Luke Weaver,NYY,SP,MIA at ARI,5.5,5.5,0.5348837209302325,0.5283018867924528,(-115),(-112),2021-05-10
196,Kyle Gibson,STL,SP,TEX at SF,4.5,5.5,0.5983935742971888,0.5833333333333334,(-149),(-140),2021-05-10
197,Alex Wood,OAK,"RP,SP",TEX at SF,5.5,6.5,0.588477366255144,0.6031746031746031,(-143),(-152),2021-05-10
198,Logan Webb,SF,SP,TEX at SF,4.5,5.5,0.5708154506437768,0.6323529411764706,(-133),(-172),2021-05-11
199,Jordan Lyles,KC,SP,TEX at SF,4.5,4.5,0.4807692307692308,0.576271186440678,(+108),(-136),2021-05-11
200,Adbert Alzolay,CHC,RP,CHC at CLE,4.5,5.5,0.6,0.5412844036697247,(-150),(-118),2021-05-11
201,Shane Bieber,CLE,SP,CHC at CLE,9.5,9.5,0.5370370370370371,0.5238095238095238,(-116),(-110),2021-05-11
202,Jonathan Brubaker,PIT,SP,CIN at PIT,5.5,5.5,0.5370370370370371,0.5121951219512195,(-116),(-105),2021-05-11
203,Jeff Hoffman,PHI,RP,CIN at PIT,3.5,3.5,0.5708154506437768,0.45454545454545453,(-133),(+120),2021-05-11
204,Erick Fedde,CWS,SP,PHI at WSH,4.5,4.5,0.5,0.5412844036697247,(EVEN),(-118),2021-05-11
205,John Means,BAL,SP,BAL at NYM,6.5,6.5,0.47619047619047616,0.588477366255144,(+110),(-143),2021-05-11
206,Marcus Stroman,NYY,SP,BAL at NYM,5.5,6.5,0.5815899581589958,0.6240601503759399,(-139),(-166),2021-05-11
207,Jordan Montgomery,FA,SP,NYY at TB,5.5,6.5,0.6168582375478927,0.635036496350365,(-161),(-174),2021-05-11
