,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
479,Shohei Ohtani,LAD,"DH,SP",SF at LAA,6.5,6.5,0.5370370370370371,0.5238095238095238,(-116),(-110),2021-06-23
480,Kevin Gausman,TOR,SP,SF at LAA,6.5,6.5,0.5,0.5495495495495496,(EVEN),(-122),2021-06-23
481,Justus Sheffield,FA,"RP,SP",COL at SEA,4.5,4.5,0.45454545454545453,0.5283018867924528,(+120),(-112),2021-06-23
482,German Marquez,COL,SP,COL at SEA,5.5,6.5,0.5833333333333334,0.6168582375478927,(-140),(-161),2021-06-23
483,Jose Urquidy,HOU,"SP,RP",HOU at BAL,4.5,5.5,0.5983935742971888,0.6062992125984252,(-149),(-154),2021-06-23
484,Danny Duffy,TEX,"SP,RP",KC at NYY,6.5,6.5,0.4166666666666667,0.6428571428571429,(+140),(-180),2021-06-23
485,Michael King,SD,"SP,RP",KC at NYY,4.5,4.5,0.3937007874015748,0.6666666666666666,(+154),(-200),2021-06-23
486,Rich Hill,FA,"RP,SP",BOS at TB,5.5,5.5,0.4807692307692308,0.576271186440678,(+108),(-136),2021-06-23
487,Garrett Richards,FA,RP,BOS at TB,5.5,5.5,0.47619047619047616,0.5833333333333334,(+110),(-140),2021-06-23
488,Robbie Ray,SF,SP,TOR at MIA,7.5,7.5,0.5652173913043478,0.46511627906976744,(-130),(+115),2021-06-23
489,Trevor Rogers,MIA,SP,TOR at MIA,6.5,6.5,0.5495495495495496,0.4878048780487805,(-122),(+105),2021-06-23
490,James Kaprielian,FA,SP,OAK at TEX,5.5,6.5,0.5708154506437768,0.5867768595041323,(-133),(-142),2021-06-23
491,Michael Foltynewicz,FA,SP,OAK at TEX,3.5,3.5,0.5901639344262295,0.4672897196261682,(-144),(+114),2021-06-23
492,Joe Musgrove,SD,SP,LAD at SD,6.5,6.5,0.504950495049505,0.5121951219512195,(-102),(-105),2021-06-23
493,Trevor Bauer,FA,SP,LAD at SD,7.5,7.5,0.46511627906976744,0.5652173913043478,(+115),(-130),2021-06-23
494,Jameson Taillon,CHC,SP,KC at NYY,4.5,5.5,0.576271186440678,0.5983935742971888,(-136),(-149),2021-06-24
495,Brad Keller,FA,"SP,RP",KC at NYY,5.5,5.5,0.42735042735042733,0.588477366255144,(+134),(-143),2021-06-24
496,Chris Bassitt,TOR,SP,OAK at TEX,5.5,5.5,0.6153846153846154,0.4424778761061947,(-160),(+126),2021-06-24
497,Kolby Allard,PHI,SP,OAK at TEX,4.5,4.5,0.5798319327731093,0.4807692307692308,(-138),(+108),2021-06-24
498,Dean Kremer,BAL,SP,BAL at TOR,3.5,4.5,0.6168582375478927,0.6124031007751938,(-161),(-158),2021-06-24
499,Nick Pivetta,BOS,"SP,RP",BOS at TB,6.5,6.5,0.5098039215686274,0.5348837209302325,(-104),(-115),2021-06-24
500,Jose Urena,TEX,SP,HOU at DET,2.5,3.5,0.5708154506437768,0.6923076923076923,(-133),(-225),2021-06-24
501,Luis Garcia P,HOU,SP,HOU at DET,6.5,6.5,0.47619047619047616,0.5575221238938053,(+110),(-126),2021-06-24
502,Jose Berrios,TOR,SP,CLE at MIN,5.5,5.5,0.576271186440678,0.47619047619047616,(-136),(+110),2021-06-24
503,Carlos Martinez,FA,SP,PIT at STL,3.5,4.5,0.5983935742971888,0.6323529411764706,(-149),(-172),2021-06-24
504,Chad Kuhl,CWS,"RP,SP",PIT at STL,4.5,4.5,0.45045045045045046,0.609375,(+122),(-156),2021-06-24
505,Walker Buehler,LAD,SP,CHC at LAD,7.5,7.5,0.5454545454545454,0.4854368932038835,(-120),(+106),2021-06-24
506,Zach Davies,FA,SP,CHC at LAD,3.5,3.5,0.4672897196261682,0.5614035087719298,(+114),(-128),2021-06-24
507,Taijuan Walker,PHI,SP,PHI at NYM,5.5,5.5,0.5,0.5614035087719298,(EVEN),(-128),2021-06-25
508,Aaron Nola,PHI,SP,PHI at NYM,6.5,6.5,0.5145631067961165,0.5495495495495496,(-106),(-122),2021-06-25
509,Corbin Burnes,BAL,SP,COL at MIL,8.5,8.5,0.5238095238095238,0.5283018867924528,(-110),(-112),2021-06-25
510,Alek Manoah P,TOR,SP,BAL at TOR,5.5,5.5,0.5121951219512195,0.5283018867924528,(-105),(-112),2021-06-25
511,Vladimir Gutierrez,FA,SP,ATL at CIN,4.5,4.5,0.5454545454545454,0.4444444444444444,(-120),(+125),2021-06-25
512,Drew Smyly,CHC,"SP,RP",ATL at CIN,5.5,5.5,0.5121951219512195,0.5370370370370371,(-105),(-116),2021-06-25
513,Jon Lester,FA,SP,WSH at MIA,4.5,4.5,0.47619047619047616,0.5833333333333334,(+110),(-140),2021-06-25
514,Pablo Lopez,MIN,SP,WSH at MIA,5.5,5.5,0.4716981132075472,0.5454545454545454,(+112),(-120),2021-06-25
515,Domingo German,FA,SP,NYY at BOS,4.5,5.5,0.6062992125984252,0.6062992125984252,(-154),(-154),2021-06-25
516,Martin Perez,PIT,"SP,RP",NYY at BOS,4.5,4.5,0.45871559633027525,0.588477366255144,(+118),(-143),2021-06-25
517,Griffin Canning,LAA,SP,LAA at TB,5.5,6.5,0.5,0.6153846153846154,(EVEN),(-160),2021-06-25
518,Zach Eflin,TB,SP,PHI at NYM,5.5,5.5,0.4166666666666667,0.6168582375478927,(+140),(-161),2021-06-25
519,Jacob Degrom,TEX,SP,PHI at NYM,9.5,9.5,0.5495495495495496,0.47619047619047616,(-122),(+110),2021-06-25
520,Mike Minor,FA,SP,KC at TEX,6.5,6.5,0.5238095238095238,0.5121951219512195,(-110),(-105),2021-06-25
521,Dane Dunning,TEX,"SP,RP",KC at TEX,4.5,4.5,0.5689655172413793,0.4878048780487805,(-132),(+105),2021-06-25
522,Carlos Rodon,NYY,SP,SEA at CWS,8.5,8.5,0.5726495726495726,0.4854368932038835,(-134),(+106),2021-06-25
523,Yusei Kikuchi,TOR,SP,SEA at CWS,6.5,6.5,0.4716981132075472,0.5708154506437768,(+112),(-133),2021-06-25
524,Cal Quantrill,COL,SP,CLE at MIN,3.5,3.5,0.4098360655737705,0.6503496503496503,(+144),(-186),2021-06-25
525,William Crowe,FA,RP,PIT at STL,3.5,3.5,0.5283018867924528,0.5238095238095238,(-112),(-110),2021-06-25
526,Kwang Hyun Kim,FA,"SP,RP",PIT at STL,4.5,4.5,0.5098039215686274,0.5495495495495496,(-104),(-122),2021-06-25
527,Sean Manaea,NYM,"SP,RP",OAK at SF,5.5,5.5,0.47619047619047616,0.5412844036697247,(+110),(-118),2021-06-25
528,Johnny Cueto,FA,SP,OAK at SF,4.5,4.5,0.5370370370370371,0.5121951219512195,(-116),(-105),2021-06-25
529,Jake Arrieta,FA,SP,CHC at LAD,3.5,4.5,0.5708154506437768,0.6666666666666666,(-133),(-200),2021-06-25
530,Chris Paddack,MIN,"SP,RP",ARI at SD,6.5,6.5,0.4878048780487805,0.5726495726495726,(+105),(-134),2021-06-25
531,Framber Valdez,HOU,SP,HOU at DET,6.5,6.5,0.5145631067961165,0.5495495495495496,(-106),(-122),2021-06-26
532,Adam Wainwright,FA,SP,PIT at STL,5.5,5.5,0.4672897196261682,0.5348837209302325,(+114),(-115),2021-06-26
533,Jonathan Brubaker,PIT,SP,PIT at STL,4.5,5.5,0.5983935742971888,0.6551724137931034,(-149),(-190),2021-06-26
534,Hyun Jin Ryu,FA,SP,BAL at TOR,5.5,5.5,0.47619047619047616,0.5495495495495496,(+110),(-122),2021-06-26
535,Kyle Gibson,STL,SP,KC at TEX,4.5,5.5,0.5815899581589958,0.6031746031746031,(-139),(-152),2021-06-26
536,Antonio Senzatela,COL,SP,COL at MIL,4.5,4.5,0.4672897196261682,0.588477366255144,(+114),(-143),2021-06-26
537,Adrian Houser,NYM,SP,COL at MIL,4.5,4.5,0.4807692307692308,0.5348837209302325,(+108),(-115),2021-06-26
538,Ian Anderson,ATL,SP,ATL at CIN,5.5,6.5,0.5614035087719298,0.6240601503759399,(-128),(-166),2021-06-26
539,Luis Castillo,SEA,SP,ATL at CIN,6.5,7.5,0.6168582375478927,0.6503496503496503,(-161),(-186),2021-06-26
540,Patrick Corbin,WSH,SP,WSH at MIA,5.5,5.5,0.4878048780487805,0.5495495495495496,(+105),(-122),2021-06-26
541,Alex Cobb,SF,SP,LAA at TB,5.5,6.5,0.5575221238938053,0.588477366255144,(-126),(-143),2021-06-26
542,Shane Mcclanahan,TB,SP,LAA at TB,5.5,5.5,0.5652173913043478,0.47619047619047616,(-130),(+110),2021-06-26
543,Zach Eflin,TB,SP,PHI at NYM,4.5,4.5,0.5708154506437768,0.4716981132075472,(-133),(+112),2021-06-26
544,Jacob Degrom,TEX,SP,PHI at NYM,9.5,9.5,0.5121951219512195,0.5412844036697247,(-105),(-118),2021-06-26
545,Jordan Montgomery,FA,SP,NYY at BOS,5.5,5.5,0.4716981132075472,0.5454545454545454,(+112),(-120),2021-06-26
546,Nathan Eovaldi,TEX,SP,NYY at BOS,5.5,5.5,0.5454545454545454,0.49504950495049505,(-120),(+102),2021-06-26
547,Julio Urias,FA,SP,CHC at LAD,6.5,6.5,0.5121951219512195,0.5238095238095238,(-105),(-110),2021-06-26
548,Alex Wood,OAK,"RP,SP",OAK at SF,5.5,5.5,0.5348837209302325,0.49504950495049505,(-115),(+102),2021-06-26
549,Frankie Montas,CIN,"SP,RP",OAK at SF,5.5,5.5,0.5121951219512195,0.5495495495495496,(-105),(-122),2021-06-26
550,Dinelson Lamet,LAD,"RP,SP",ARI at SD,6.5,6.5,0.4716981132075472,0.5614035087719298,(+112),(-128),2021-06-26
551,Merrill Kelly,ARI,SP,ARI at SD,4.5,5.5,0.5983935742971888,0.6666666666666666,(-149),(-200),2021-06-26
552,Jorge Lopez,NYM,RP,BAL at TOR,4.5,4.5,0.4444444444444444,0.5934959349593496,(+125),(-146),2021-06-27
553,Ross Stripling,OAK,"SP,RP",BAL at TOR,5.5,5.5,0.4807692307692308,0.5348837209302325,(+108),(-115),2021-06-27
554,Patrick Sandoval,LAA,SP,LAA at TB,5.5,5.5,0.5495495495495496,0.46511627906976744,(-122),(+115),2021-06-27
555,Ryan Yarbrough,LAD,"SP,RP",LAA at TB,4.5,4.5,0.5121951219512195,0.5145631067961165,(-105),(-106),2021-06-27
556,Sandy Alcantara,MIA,SP,WSH at MIA,5.5,5.5,0.5121951219512195,0.5098039215686274,(-105),(-104),2021-06-27
557,Max Scherzer,TEX,SP,WSH at MIA,8.5,8.5,0.49019607843137253,0.5652173913043478,(+104),(-130),2021-06-27
558,Zack Wheeler,PHI,SP,PHI at NYM,6.5,7.5,0.5815899581589958,0.6551724137931034,(-139),(-190),2021-06-27
559,Marcus Stroman,NYY,SP,PHI at NYM,4.5,5.5,0.6168582375478927,0.5934959349593496,(-161),(-146),2021-06-27
560,Eduardo Rodriguez,ARI,SP,NYY at BOS,6.5,6.5,0.5,0.5238095238095238,(EVEN),(-110),2021-06-27
561,Gerrit Cole,NYY,SP,NYY at BOS,7.5,7.5,0.5283018867924528,0.5260663507109005,(-112),(-111),2021-06-27
562,Tyler Mahle,TEX,SP,ATL at CIN,6.5,7.5,0.6168582375478927,0.6153846153846154,(-161),(-160),2021-06-27
563,Kyle Muller,OAK,"SP,RP",ATL at CIN,4.5,4.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-06-27
564,Tarik Skubal,DET,SP,HOU at DET,5.5,5.5,0.4,0.6062992125984252,(+150),(-154),2021-06-27
565,Jake Odorizzi,FA,SP,HOU at DET,5.5,5.5,0.4716981132075472,0.5867768595041323,(+112),(-142),2021-06-27
566,Logan Gilbert,SEA,SP,SEA at CWS,6.5,6.5,0.42735042735042733,0.6323529411764706,(+134),(-172),2021-06-27
567,Lance Lynn,STL,SP,SEA at CWS,6.5,7.5,0.5708154506437768,0.5652173913043478,(-133),(-130),2021-06-27
568,Chi Chi Gonzalez,FA,"RP,SP",COL at MIL,4.5,4.5,0.43859649122807015,0.6212121212121212,(+128),(-164),2021-06-27
569,Ja Happ,FA,SP,CLE at MIN,3.5,4.5,0.5815899581589958,0.5798319327731093,(-139),(-138),2021-06-27
570,Johan Oviedo,PIT,SP,PIT at STL,3.5,3.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-06-27
571,Jordan Lyles,KC,SP,KC at TEX,3.5,4.5,0.6062992125984252,0.5901639344262295,(-154),(-144),2021-06-27
572,Brady Singer,KC,SP,KC at TEX,5.5,6.5,0.5454545454545454,0.5983935742971888,(-120),(-149),2021-06-27
573,Cole Irvin,BAL,"SP,RP",OAK at SF,3.5,4.5,0.5454545454545454,0.6551724137931034,(-120),(-190),2021-06-27
574,Yu Darvish,SD,SP,ARI at SD,7.5,7.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2021-06-27
575,Zac Gallen,ARI,SP,ARI at SD,5.5,5.5,0.5575221238938053,0.5,(-126),(EVEN),2021-06-27
576,Adbert Alzolay,CHC,RP,CHC at LAD,5.5,5.5,0.43859649122807015,0.5815899581589958,(+128),(-139),2021-06-27
577,Clayton Kershaw,LAD,SP,CHC at LAD,7.5,8.5,0.5708154506437768,0.6062992125984252,(-133),(-154),2021-06-27
578,Tyler Anderson,LAA,SP,PIT at COL,4.5,4.5,0.46296296296296297,0.5614035087719298,(+116),(-128),2021-06-28
579,Kyle Freeland,COL,SP,PIT at COL,3.5,3.5,0.5412844036697247,0.5121951219512195,(-118),(-105),2021-06-28
580,Wade Miley,MIL,SP,PHI at CIN,4.5,4.5,0.5495495495495496,0.5121951219512195,(-122),(-105),2021-06-28
581,Spencer Howard,SF,"RP,SP",PHI at CIN,4.5,4.5,0.5689655172413793,0.49019607843137253,(-132),(+104),2021-06-28
582,Dylan Bundy,FA,SP,LAA at NYY,4.5,5.5,0.6062992125984252,0.6240601503759399,(-154),(-166),2021-06-28
583,Michael King,SD,"SP,RP",LAA at NYY,4.5,4.5,0.45871559633027525,0.6,(+118),(-150),2021-06-28
584,Garrett Richards,FA,RP,KC at BOS,4.5,4.5,0.45045045045045046,0.5555555555555556,(+122),(-125),2021-06-28
585,Zack Greinke,FA,SP,BAL at HOU,4.5,5.5,0.6254681647940075,0.6323529411764706,(-167),(-172),2021-06-28
586,Freddy Peralta,MIL,SP,CHC at MIL,7.5,7.5,0.5815899581589958,0.4878048780487805,(-139),(+105),2021-06-28
587,Kyle Hendricks,CHC,SP,CHC at MIL,5.5,6.5,0.5348837209302325,0.6268656716417911,(-115),(-168),2021-06-28
588,Trevor Bauer,FA,SP,SF at LAD,7.5,8.5,0.5815899581589958,0.6453900709219859,(-139),(-182),2021-06-28
589,Anthony Desclafani,MIN,SP,SF at LAD,5.5,5.5,0.4166666666666667,0.6062992125984252,(+140),(-154),2021-06-28
590,Andrew Heaney,TEX,"SP,RP",LAA at NYY,6.5,6.5,0.5098039215686274,0.5495495495495496,(-104),(-122),2021-06-29
591,Jameson Taillon,CHC,SP,LAA at NYY,5.5,5.5,0.44642857142857145,0.5454545454545454,(+124),(-120),2021-06-29
592,Vincent Velasquez,FA,"SP,RP",MIA at PHI,5.5,6.5,0.5555555555555556,0.6323529411764706,(-125),(-172),2021-06-29
593,Trevor Rogers,MIA,SP,MIA at PHI,6.5,6.5,0.45454545454545453,0.5708154506437768,(+120),(-133),2021-06-29
594,Rich Hill,FA,"RP,SP",TB at WSH,5.5,5.5,0.44642857142857145,0.6062992125984252,(+124),(-154),2021-06-29
595,Chris Flexen,CWS,"SP,RP",SEA at TOR,3.5,4.5,0.588477366255144,0.609375,(-143),(-156),2021-06-29
596,Robbie Ray,SF,SP,SEA at TOR,7.5,8.5,0.5983935742971888,0.6212121212121212,(-149),(-164),2021-06-29
597,Blake Snell,FA,SP,SD at CIN,6.5,6.5,0.45045045045045046,0.6062992125984252,(+122),(-154),2021-06-29
598,Nick Pivetta,BOS,"SP,RP",KC at BOS,5.5,6.5,0.5708154506437768,0.6268656716417911,(-133),(-168),2021-06-29
599,Brad Keller,FA,"SP,RP",KC at BOS,4.5,4.5,0.4166666666666667,0.6138996138996139,(+140),(-159),2021-06-29
600,Tylor Megill,NYM,SP,NYM at ATL,4.5,4.5,0.5238095238095238,0.5370370370370371,(-110),(-116),2021-06-29
601,Charlie Morton,ATL,SP,NYM at ATL,7.5,7.5,0.4166666666666667,0.6453900709219859,(+140),(-182),2021-06-29
602,Jose Urquidy,HOU,"SP,RP",BAL at HOU,6.5,6.5,0.3937007874015748,0.6666666666666666,(+154),(-200),2021-06-29
603,Kenta Maeda,DET,SP,MIN at CWS,5.5,5.5,0.46296296296296297,0.5614035087719298,(+116),(-128),2021-06-29
604,Lucas Giolito,BOS,SP,MIN at CWS,6.5,7.5,0.588477366255144,0.609375,(-143),(-156),2021-06-29
605,Zach Davies,FA,SP,CHC at MIL,4.5,5.5,0.45454545454545453,0.6774193548387096,(+120),(-210),2021-06-29
606,Brandon Woodruff,FA,SP,CHC at MIL,8.5,8.5,0.46511627906976744,0.5934959349593496,(+115),(-146),2021-06-29
607,Caleb Smith,FA,"RP,SP",ARI at STL,5.5,5.5,0.49019607843137253,0.5555555555555556,(+104),(-125),2021-06-29
608,Carlos Martinez,FA,SP,ARI at STL,4.5,4.5,0.43859649122807015,0.6062992125984252,(+128),(-154),2021-06-29
609,German Marquez,COL,SP,PIT at COL,5.5,5.5,0.46296296296296297,0.5967741935483871,(+116),(-148),2021-06-29
610,Michael Foltynewicz,FA,SP,TEX at OAK,3.5,3.5,0.5575221238938053,0.46511627906976744,(-126),(+115),2021-06-29
611,James Kaprielian,FA,SP,TEX at OAK,5.5,6.5,0.5,0.6721311475409836,(EVEN),(-205),2021-06-29
612,Walker Buehler,LAD,SP,SF at LAD,6.5,7.5,0.5454545454545454,0.6428571428571429,(-120),(-180),2021-06-29
613,Kevin Gausman,TOR,SP,SF at LAD,6.5,6.5,0.5,0.5,(EVEN),(EVEN),2021-06-29
614,Kwang Hyun Kim,FA,"SP,RP",ARI at STL,4.5,4.5,0.45454545454545453,0.5798319327731093,(+120),(-138),2021-06-30
615,Riley Smith,FA,"SP,RP",ARI at STL,2.5,3.5,0.5555555555555556,0.6,(-125),(-150),2021-06-30
616,Jake Arrieta,FA,SP,CHC at MIL,4.5,5.5,0.5348837209302325,0.6621621621621622,(-115),(-196),2021-06-30
617,Jonathan Gray,TEX,SP,PIT at COL,4.5,4.5,0.44642857142857145,0.5555555555555556,(+124),(-125),2021-06-30
618,Chad Kuhl,CWS,"RP,SP",PIT at COL,3.5,4.5,0.588477366255144,0.6124031007751938,(-143),(-158),2021-06-30
619,Jon Lester,FA,SP,TB at WSH,4.5,4.5,0.4444444444444444,0.609375,(+125),(-156),2021-06-30
620,Shohei Ohtani,LAD,"DH,SP",LAA at NYY,7.5,7.5,0.45454545454545453,0.5652173913043478,(+120),(-130),2021-06-30
621,Domingo German,FA,SP,LAA at NYY,4.5,4.5,0.5283018867924528,0.5,(-112),(EVEN),2021-06-30
622,Aaron Nola,PHI,SP,MIA at PHI,7.5,7.5,0.47619047619047616,0.5495495495495496,(+110),(-122),2021-06-30
623,Justus Sheffield,FA,"RP,SP",SEA at TOR,4.5,4.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-06-30
624,Martin Perez,PIT,"SP,RP",KC at BOS,3.5,3.5,0.5412844036697247,0.46511627906976744,(-118),(+115),2021-06-30
625,Mike Minor,FA,SP,KC at BOS,5.5,5.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-06-30
626,Vladimir Gutierrez,FA,SP,SD at CIN,4.5,5.5,0.5614035087719298,0.6376811594202898,(-128),(-176),2021-06-30
627,Joe Musgrove,SD,SP,SD at CIN,6.5,6.5,0.44642857142857145,0.5815899581589958,(+124),(-139),2021-06-30
628,David Peterson,NYM,"SP,RP",NYM at ATL,4.5,5.5,0.5454545454545454,0.6031746031746031,(-120),(-152),2021-06-30
629,Max Fried,ATL,SP,NYM at ATL,5.5,5.5,0.47619047619047616,0.5833333333333334,(+110),(-140),2021-06-30
630,Dylan Cease,CWS,SP,MIN at CWS,6.5,6.5,0.45454545454545453,0.5983935742971888,(+120),(-149),2021-06-30
631,Bailey Ober,MIN,SP,MIN at CWS,5.5,5.5,0.3937007874015748,0.6666666666666666,(+154),(-200),2021-06-30
632,Luis Garcia P,HOU,SP,BAL at HOU,6.5,6.5,0.5145631067961165,0.5238095238095238,(-106),(-110),2021-06-30
633,Chris Bassitt,TOR,SP,TEX at OAK,5.5,6.5,0.6062992125984252,0.6,(-154),(-150),2021-06-30
634,Kolby Allard,PHI,SP,TEX at OAK,4.5,4.5,0.5238095238095238,0.5121951219512195,(-110),(-105),2021-06-30
635,Jose Urena,TEX,SP,DET at CLE,3.5,3.5,0.43478260869565216,0.6363636363636364,(+130),(-175),2021-06-30
636,Yusei Kikuchi,TOR,SP,SEA at TOR,5.5,6.5,0.5145631067961165,0.6168582375478927,(-106),(-161),2021-07-01
637,Hyun Jin Ryu,FA,SP,SEA at TOR,5.5,5.5,0.5495495495495496,0.5121951219512195,(-122),(-105),2021-07-01
638,Nathan Eovaldi,TEX,SP,KC at BOS,5.5,5.5,0.4672897196261682,0.5815899581589958,(+114),(-139),2021-07-01
639,Kris Bubic,KC,SP,KC at BOS,4.5,4.5,0.43103448275862066,0.6268656716417911,(+132),(-168),2021-07-01
640,Carlos Rodon,NYY,SP,MIN at CWS,8.5,8.5,0.4716981132075472,0.5614035087719298,(+112),(-128),2021-07-01
641,Jose Berrios,TOR,SP,MIN at CWS,6.5,6.5,0.45454545454545453,0.5983935742971888,(+120),(-149),2021-07-01
642,Dane Dunning,TEX,"SP,RP",TEX at OAK,4.5,4.5,0.47619047619047616,0.5614035087719298,(+110),(-128),2021-07-01
643,Sean Manaea,NYM,"SP,RP",TEX at OAK,6.5,6.5,0.504950495049505,0.5121951219512195,(-102),(-105),2021-07-01
644,Corbin Burnes,BAL,SP,MIL at PIT,7.5,7.5,0.45454545454545453,0.5901639344262295,(+120),(-144),2021-07-01
645,William Crowe,FA,RP,MIL at PIT,4.5,4.5,0.45454545454545453,0.6,(+120),(-150),2021-07-01
646,Anthony Gonsolin,LAD,SP,LAD at WSH,4.5,4.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-07-01
647,Patrick Corbin,WSH,SP,LAD at WSH,4.5,5.5,0.5348837209302325,0.6031746031746031,(-115),(-152),2021-07-01
648,Framber Valdez,HOU,SP,HOU at CLE,5.5,6.5,0.5555555555555556,0.6621621621621622,(-125),(-196),2021-07-01
649,Luis Castillo,SEA,SP,SD at CIN,6.5,6.5,0.45454545454545453,0.5726495726495726,(+120),(-134),2021-07-01
650,Ian Anderson,ATL,SP,NYM at ATL,5.5,5.5,0.5614035087719298,0.47619047619047616,(-128),(+110),2021-07-01
651,Jacob Degrom,TEX,SP,NYM at ATL,9.5,9.5,0.46296296296296297,0.5967741935483871,(+116),(-148),2021-07-01
652,Adam Wainwright,FA,SP,STL at COL,5.5,5.5,0.44642857142857145,0.5614035087719298,(+124),(-128),2021-07-01
653,Antonio Senzatela,COL,SP,STL at COL,3.5,3.5,0.5238095238095238,0.5121951219512195,(-110),(-105),2021-07-01
654,Johnny Cueto,FA,SP,SF at ARI,4.5,4.5,0.5121951219512195,0.5370370370370371,(-105),(-116),2021-07-01
655,Merrill Kelly,ARI,SP,SF at ARI,5.5,5.5,0.45045045045045046,0.6062992125984252,(+122),(-154),2021-07-01
656,Chris Paddack,MIN,"SP,RP",SD at PHI,5.5,5.5,0.5,0.5495495495495496,(EVEN),(-122),2021-07-02
657,Zack Wheeler,PHI,SP,SD at PHI,7.5,7.5,0.504950495049505,0.5535714285714286,(-102),(-124),2021-07-02
658,Jonathan Brubaker,PIT,SP,MIL at PIT,5.5,5.5,0.49504950495049505,0.5348837209302325,(+102),(-115),2021-07-02
659,Adrian Houser,NYM,SP,MIL at PIT,3.5,3.5,0.4878048780487805,0.5575221238938053,(+105),(-126),2021-07-02
660,Max Scherzer,TEX,SP,LAD at WSH,7.5,7.5,0.5412844036697247,0.5121951219512195,(-118),(-105),2021-07-02
661,Julio Urias,FA,SP,LAD at WSH,5.5,5.5,0.54337899543379,0.5145631067961165,(-119),(-106),2021-07-02
662,Alek Manoah P,TOR,SP,TB at TOR,5.5,5.5,0.5121951219512195,0.5192307692307693,(-105),(-108),2021-07-02
663,Lance Mccullers,HOU,SP,HOU at CLE,5.5,5.5,0.5614035087719298,0.4878048780487805,(-128),(+105),2021-07-02
664,Lance Lynn,STL,SP,CWS at DET,6.5,7.5,0.5121951219512195,0.6268656716417911,(-105),(-168),2021-07-02
665,Casey Mize,DET,SP,CWS at DET,4.5,5.5,0.5614035087719298,0.6453900709219859,(-128),(-182),2021-07-02
666,Sonny Gray,STL,SP,CHC at CIN,6.5,6.5,0.45454545454545453,0.5535714285714286,(+120),(-124),2021-07-02
667,Pablo Lopez,MIN,SP,MIA at ATL,5.5,5.5,0.5412844036697247,0.5,(-118),(EVEN),2021-07-02
668,Drew Smyly,CHC,"SP,RP",MIA at ATL,5.5,5.5,0.5238095238095238,0.5370370370370371,(-110),(-116),2021-07-02
669,Chi Chi Gonzalez,FA,"RP,SP",STL at COL,3.5,3.5,0.4132231404958678,0.6062992125984252,(+142),(-154),2021-07-02
670,Johan Oviedo,PIT,SP,STL at COL,3.5,3.5,0.5238095238095238,0.5121951219512195,(-110),(-105),2021-07-02
671,Brady Singer,KC,SP,MIN at KC,4.5,4.5,0.5495495495495496,0.45454545454545453,(-122),(+120),2021-07-02
672,Ja Happ,FA,SP,MIN at KC,3.5,4.5,0.6062992125984252,0.6062992125984252,(-154),(-154),2021-07-02
673,Griffin Canning,LAA,SP,BAL at LAA,5.5,5.5,0.5098039215686274,0.5260663507109005,(-104),(-111),2021-07-02
674,Eduardo Rodriguez,ARI,SP,BOS at OAK,5.5,6.5,0.6168582375478927,0.5934959349593496,(-161),(-146),2021-07-02
675,Frankie Montas,CIN,"SP,RP",BOS at OAK,5.5,5.5,0.5454545454545454,0.49504950495049505,(-120),(+102),2021-07-02
676,Alex Wood,OAK,"RP,SP",SF at ARI,5.5,5.5,0.5,0.5495495495495496,(EVEN),(-122),2021-07-02
677,Zac Gallen,ARI,SP,SF at ARI,5.5,6.5,0.5614035087719298,0.6168582375478927,(-128),(-161),2021-07-02
678,Kyle Gibson,STL,SP,TEX at SEA,4.5,5.5,0.6254681647940075,0.5833333333333334,(-167),(-140),2021-07-02
679,Logan Gilbert,SEA,SP,TEX at SEA,5.5,5.5,0.5283018867924528,0.5,(-112),(EVEN),2021-07-02
680,Jordan Montgomery,FA,SP,NYM at NYY,5.5,5.5,0.4098360655737705,0.6503496503496503,(+144),(-186),2021-07-03
681,Taijuan Walker,PHI,SP,NYM at NYY,5.5,5.5,0.4878048780487805,0.5412844036697247,(+105),(-118),2021-07-03
682,Ross Stripling,OAK,"SP,RP",TB at TOR,5.5,5.5,0.5283018867924528,0.4878048780487805,(-112),(+105),2021-07-03
683,Shane Mcclanahan,TB,SP,TB at TOR,6.5,6.5,0.44642857142857145,0.5983935742971888,(+124),(-149),2021-07-03
684,Eric Lauer,FA,SP,MIL at PIT,4.5,4.5,0.46296296296296297,0.5967741935483871,(+116),(-148),2021-07-03
685,Zach Eflin,TB,SP,SD at PHI,5.5,5.5,0.4672897196261682,0.5815899581589958,(+114),(-139),2021-07-03
686,Yu Darvish,SD,SP,SD at PHI,6.5,7.5,0.6062992125984252,0.6240601503759399,(-154),(-166),2021-07-03
687,Kenta Maeda,DET,SP,MIN at KC,4.5,4.5,0.45454545454545453,0.6168582375478927,(+120),(-161),2021-07-03
688,Danny Duffy,TEX,"SP,RP",MIN at KC,5.5,5.5,0.49019607843137253,0.5652173913043478,(+104),(-130),2021-07-03
