,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
204,David Peterson,NYM,"SP,RP",PHI at NYM,5.5,5.5,0.3968253968253968,0.6621621621621622,(+152),(-196),2021-04-14
205,Lance Mccullers,HOU,SP,DET at HOU,6.5,7.5,0.588477366255144,0.6376811594202898,(-143),(-176),2021-04-14
206,Nick Neidert,FA,SP,MIA at ATL,4.5,4.5,0.373134328358209,0.6875,(+168),(-220),2021-04-14
207,Charlie Morton,ATL,SP,MIA at ATL,6.5,6.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2021-04-14
208,Zach Plesac,LAA,SP,CLE at CWS,6.5,6.5,0.423728813559322,0.635036496350365,(+136),(-174),2021-04-14
209,Dustin May,LAD,SP,COL at LAD,6.5,6.5,0.390625,0.6721311475409836,(+156),(-205),2021-04-14
210,Jonathan Gray,TEX,SP,COL at LAD,5.5,5.5,0.38461538461538464,0.6774193548387096,(+160),(-210),2021-04-14
211,Trevor Rogers,MIA,SP,MIA at ATL,6.5,7.5,0.588477366255144,0.6721311475409836,(-143),(-205),2021-04-15
212,Ian Anderson,ATL,SP,MIA at ATL,6.5,6.5,0.5283018867924528,0.5121951219512195,(-112),(-105),2021-04-15
213,Chris Paddack,MIN,"SP,RP",SD at PIT,4.5,5.5,0.588477366255144,0.6551724137931034,(-143),(-190),2021-04-15
214,Mitch Keller,PIT,SP,SD at PIT,4.5,5.5,0.6254681647940075,0.6323529411764706,(-167),(-172),2021-04-15
215,Garrett Richards,FA,RP,BOS at MIN,5.5,5.5,0.4032258064516129,0.6551724137931034,(+148),(-190),2021-04-15
216,Michael Pineda,FA,SP,BOS at MIN,5.5,5.5,0.5412844036697247,0.4878048780487805,(-118),(+105),2021-04-15
217,Aaron Civale,TB,SP,CLE at CWS,5.5,5.5,0.4424778761061947,0.5983935742971888,(+126),(-149),2021-04-15
218,Lance Lynn,STL,SP,CLE at CWS,6.5,7.5,0.5,0.5555555555555556,(EVEN),(-125),2021-04-15
219,Justin Dunn,FA,SP,SEA at BAL,4.5,4.5,0.3968253968253968,0.6621621621621622,(+152),(-196),2021-04-15
220,Patrick Corbin,WSH,SP,ARI at WSH,5.5,5.5,0.4878048780487805,0.5535714285714286,(+105),(-124),2021-04-15
221,Merrill Kelly,ARI,SP,ARI at WSH,4.5,4.5,0.5283018867924528,0.5121951219512195,(-112),(-105),2021-04-15
222,Jordan Lyles,KC,SP,TEX at TB,3.5,3.5,0.5614035087719298,0.49504950495049505,(-128),(+102),2021-04-15
223,Tarik Skubal,DET,SP,DET at OAK,5.5,5.5,0.45454545454545453,0.6062992125984252,(+120),(-154),2021-04-15
224,Sean Manaea,NYM,"SP,RP",DET at OAK,4.5,5.5,0.5555555555555556,0.635036496350365,(-125),(-174),2021-04-15
225,Austin Gomber,COL,SP,COL at LAD,5.5,5.5,0.4065040650406504,0.6551724137931034,(+146),(-190),2021-04-15
226,Julio Urias,FA,SP,COL at LAD,7.5,7.5,0.35714285714285715,0.7014925373134329,(+180),(-235),2021-04-15
227,Kyle Hendricks,CHC,SP,ATL at CHC,5.5,5.5,0.45454545454545453,0.6168582375478927,(+120),(-161),2021-04-16
228,Drew Smyly,CHC,"SP,RP",ATL at CHC,7.5,7.5,0.46511627906976744,0.6062992125984252,(+115),(-154),2021-04-16
229,Kyle Wright,KC,SP,ATL at CHC,4.5,4.5,0.4444444444444444,0.6254681647940075,(+125),(-167),2021-04-16
230,Zach Davies,FA,SP,ATL at CHC,4.5,4.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2021-04-16
231,Carlos Martinez,FA,SP,STL at PHI,4.5,4.5,0.49504950495049505,0.5652173913043478,(+102),(-130),2021-04-16
232,Zach Eflin,TB,SP,STL at PHI,5.5,5.5,0.49019607843137253,0.5726495726495726,(+104),(-134),2021-04-16
233,Michael Wacha,KC,SP,TB at NYY,4.5,4.5,0.504950495049505,0.5454545454545454,(-102),(-120),2021-04-16
234,Max Scherzer,TEX,SP,ARI at WSH,7.5,8.5,0.6062992125984252,0.6,(-154),(-150),2021-04-16
235,Taylor Widener,ATL,RP,ARI at WSH,4.5,4.5,0.5,0.5,(EVEN),(EVEN),2021-04-16
236,Jeff Hoffman,PHI,RP,CLE at CIN,4.5,5.5,0.47619047619047616,0.6721311475409836,(+110),(-205),2021-04-16
237,Anthony Desclafani,MIN,SP,SF at MIA,5.5,5.5,0.43478260869565216,0.6168582375478927,(+130),(-161),2021-04-16
238,Michael Foltynewicz,FA,SP,BAL at TEX,4.5,4.5,0.5726495726495726,0.47619047619047616,(-134),(+110),2021-04-16
239,Jorge Lopez,NYM,RP,BAL at TEX,4.5,4.5,0.5,0.5708154506437768,(EVEN),(-133),2021-04-16
240,Adrian Houser,NYM,SP,PIT at MIL,4.5,4.5,0.5614035087719298,0.5121951219512195,(-128),(-105),2021-04-16
241,Jonathan Brubaker,PIT,SP,PIT at MIL,5.5,5.5,0.5370370370370371,0.47619047619047616,(-116),(+110),2021-04-16
242,Andrew Heaney,TEX,"SP,RP",MIN at LAA,6.5,6.5,0.5283018867924528,0.5,(-112),(EVEN),2021-04-16
243,Frankie Montas,CIN,"SP,RP",DET at OAK,6.5,6.5,0.5412844036697247,0.5348837209302325,(-118),(-115),2021-04-16
244,Jose Urena,TEX,SP,DET at OAK,4.5,4.5,0.42735042735042733,0.5983935742971888,(+134),(-149),2021-04-16
245,Ryan Weathers,MIA,SP,LAD at SD,4.5,4.5,0.5145631067961165,0.5454545454545454,(-106),(-120),2021-04-16
246,Walker Buehler,LAD,SP,LAD at SD,7.5,7.5,0.43859649122807015,0.6062992125984252,(+128),(-154),2021-04-16
247,Yusei Kikuchi,TOR,SP,HOU at SEA,5.5,5.5,0.46296296296296297,0.5238095238095238,(+116),(-110),2021-04-16
248,Jose Urquidy,HOU,"SP,RP",HOU at SEA,5.5,5.5,0.5192307692307693,0.5121951219512195,(-108),(-105),2021-04-16
249,Tyler Glasnow,LAD,SP,TB at NYY,7.5,8.5,0.5983935742971888,0.5575221238938053,(-149),(-126),2021-04-17
250,Jordan Montgomery,FA,SP,TB at NYY,5.5,5.5,0.504950495049505,0.5535714285714286,(-102),(-124),2021-04-17
251,Luke Weaver,NYY,SP,ARI at WSH,5.5,5.5,0.45871559633027525,0.6,(+118),(-150),2021-04-17
252,Erick Fedde,CWS,SP,ARI at WSH,3.5,4.5,0.5238095238095238,0.6453900709219859,(-110),(-182),2021-04-17
253,Huascar Ynoa,ATL,SP,ATL at CHC,5.5,5.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-04-17
254,Trevor Williams,WSH,SP,ATL at CHC,4.5,5.5,0.588477366255144,0.6153846153846154,(-143),(-160),2021-04-17
255,Nick Pivetta,BOS,"SP,RP",CWS at BOS,6.5,6.5,0.3401360544217687,0.7222222222222222,(+194),(-260),2021-04-17
256,Dylan Cease,CWS,SP,CWS at BOS,4.5,5.5,0.5,0.6825396825396826,(EVEN),(-215),2021-04-17
257,Matt Moore,LAA,RP,STL at PHI,4.5,4.5,0.5412844036697247,0.46511627906976744,(-118),(+115),2021-04-17
258,Kwang Hyun Kim,FA,"SP,RP",STL at PHI,3.5,3.5,0.5614035087719298,0.47619047619047616,(-128),(+110),2021-04-17
259,Casey Mize,DET,SP,DET at OAK,4.5,4.5,0.5370370370370371,0.46511627906976744,(-116),(+115),2021-04-17
260,Cole Irvin,BAL,"SP,RP",DET at OAK,3.5,3.5,0.5348837209302325,0.5348837209302325,(-115),(-115),2021-04-17
261,Triston Mckenzie P,CLE,SP,CLE at CIN,5.5,6.5,0.5412844036697247,0.6062992125984252,(-118),(-154),2021-04-17
262,Sonny Gray,STL,SP,CLE at CIN,5.5,6.5,0.6168582375478927,0.6,(-161),(-150),2021-04-17
263,Steven Matz,STL,"SP,RP",TOR at KC,4.5,4.5,0.5412844036697247,0.5260663507109005,(-118),(-111),2021-04-17
264,Sandy Alcantara,MIA,SP,SF at MIA,5.5,5.5,0.5098039215686274,0.46511627906976744,(-104),(+115),2021-04-17
265,Aaron Sanchez,FA,"SP,RP",SF at MIA,4.5,4.5,0.45454545454545453,0.5412844036697247,(+120),(-118),2021-04-17
266,Dean Kremer,BAL,SP,BAL at TEX,5.5,5.5,0.4716981132075472,0.5901639344262295,(+112),(-144),2021-04-17
267,Dane Dunning,TEX,"SP,RP",BAL at TEX,4.5,5.5,0.6168582375478927,0.5614035087719298,(-161),(-128),2021-04-17
268,Brett Anderson,FA,SP,PIT at MIL,3.5,4.5,0.5412844036697247,0.7222222222222222,(-118),(-260),2021-04-17
269,Trevor Cahill,FA,SP,PIT at MIL,5.5,5.5,0.4,0.6575342465753424,(+150),(-192),2021-04-17
270,Clayton Kershaw,LAD,SP,LAD at SD,7.5,7.5,0.423728813559322,0.635036496350365,(+136),(-174),2021-04-17
271,Yu Darvish,SD,SP,LAD at SD,7.5,7.5,0.46296296296296297,0.5967741935483871,(+116),(-148),2021-04-17
272,Zack Greinke,FA,SP,HOU at SEA,5.5,5.5,0.4166666666666667,0.6062992125984252,(+140),(-154),2021-04-17
273,Chris Flexen,CWS,"SP,RP",HOU at SEA,3.5,4.5,0.6254681647940075,0.6503496503496503,(-167),(-186),2021-04-17
274,Gerrit Cole,NYY,SP,TB at NYY,9.5,10.5,0.5348837209302325,0.5901639344262295,(-115),(-144),2021-04-18
275,Aaron Nola,PHI,SP,STL at PHI,7.5,8.5,0.5555555555555556,0.6875,(-125),(-220),2021-04-18
276,John Gant,FA,"SP,RP",STL at PHI,4.5,4.5,0.5412844036697247,0.5,(-118),(EVEN),2021-04-18
277,Stephen Strasburg,WSH,SP,ARI at WSH,7.5,7.5,0.45454545454545453,0.6,(+120),(-150),2021-04-18
278,Madison Bumgarner,FA,SP,ARI at WSH,4.5,4.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-04-18
279,Wade Miley,MIL,SP,CLE at CIN,4.5,4.5,0.4716981132075472,0.588477366255144,(+112),(-143),2021-04-18
280,Shane Bieber,CLE,SP,CLE at CIN,9.5,9.5,0.45871559633027525,0.5555555555555556,(+118),(-125),2021-04-18
281,Pablo Lopez,MIN,SP,SF at MIA,5.5,5.5,0.43859649122807015,0.5238095238095238,(+128),(-110),2021-04-18
282,Alex Wood,OAK,"RP,SP",SF at MIA,3.5,3.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-04-18
283,Chad Kuhl,CWS,"RP,SP",PIT at MIL,4.5,4.5,0.576271186440678,0.46511627906976744,(-136),(+115),2021-04-18
284,Freddy Peralta,MIL,SP,PIT at MIL,7.5,7.5,0.588477366255144,0.4878048780487805,(-143),(+105),2021-04-18
285,Robbie Ray,SF,SP,TOR at KC,5.5,5.5,0.45454545454545453,0.6,(+120),(-150),2021-04-18
286,Brady Singer,KC,SP,TOR at KC,4.5,4.5,0.4878048780487805,0.588477366255144,(+105),(-143),2021-04-18
287,Kyle Gibson,STL,SP,BAL at TEX,4.5,4.5,0.5121951219512195,0.5192307692307693,(-105),(-108),2021-04-18
288,John Means,BAL,SP,BAL at TEX,5.5,5.5,0.576271186440678,0.46511627906976744,(-136),(+115),2021-04-18
289,Marcus Stroman,NYY,SP,NYM at COL,4.5,5.5,0.5708154506437768,0.6323529411764706,(-133),(-172),2021-04-18
290,Antonio Senzatela,COL,SP,NYM at COL,3.5,4.5,0.5983935742971888,0.6575342465753424,(-149),(-192),2021-04-18
291,Chris Bassitt,TOR,SP,DET at OAK,5.5,5.5,0.5,0.5454545454545454,(EVEN),(-120),2021-04-18
292,Matt Boyd,FA,"RP,SP",DET at OAK,5.5,5.5,0.5121951219512195,0.5555555555555556,(-105),(-125),2021-04-18
293,Jake Odorizzi,FA,SP,HOU at SEA,6.5,6.5,0.45871559633027525,0.6,(+118),(-150),2021-04-18
294,Blake Snell,FA,SP,LAD at SD,7.5,8.5,0.4878048780487805,0.6503496503496503,(+105),(-186),2021-04-18
295,Trevor Bauer,FA,SP,LAD at SD,8.5,8.5,0.45454545454545453,0.5535714285714286,(+120),(-124),2021-04-18
296,Nick Pivetta,BOS,"SP,RP",CWS at BOS,5.5,5.5,0.45045045045045046,0.609375,(+122),(-156),2021-04-18
297,Dylan Cease,CWS,SP,CWS at BOS,5.5,5.5,0.4716981132075472,0.5867768595041323,(+112),(-142),2021-04-18
298,Lucas Giolito,BOS,SP,CWS at BOS,7.5,7.5,0.588477366255144,0.47619047619047616,(-143),(+110),2021-04-19
299,Nathan Eovaldi,TEX,SP,CWS at BOS,5.5,5.5,0.5412844036697247,0.5260663507109005,(-118),(-111),2021-04-19
300,Kevin Gausman,TOR,SP,SF at PHI,6.5,6.5,0.5238095238095238,0.5283018867924528,(-110),(-112),2021-04-19
301,Jack Flaherty,DET,SP,STL at WSH,6.5,6.5,0.5614035087719298,0.47619047619047616,(-128),(+110),2021-04-19
302,Danny Duffy,TEX,"SP,RP",TB at KC,5.5,6.5,0.5412844036697247,0.6721311475409836,(-118),(-205),2021-04-19
303,Josh Fleming,FA,"SP,RP",TB at KC,2.5,3.5,0.6363636363636364,0.635036496350365,(-175),(-174),2021-04-19
304,Kohei Arihara,FA,SP,TEX at LAA,2.5,3.5,0.6363636363636364,0.6268656716417911,(-175),(-168),2021-04-19
305,Dylan Bundy,FA,SP,TEX at LAA,7.5,7.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-04-19
306,Joe Musgrove,SD,SP,MIL at SD,7.5,8.5,0.588477366255144,0.6376811594202898,(-143),(-176),2021-04-19
307,Brandon Woodruff,FA,SP,MIL at SD,6.5,6.5,0.504950495049505,0.5,(-102),(EVEN),2021-04-19
308,Justus Sheffield,FA,"RP,SP",LAD at SEA,4.5,5.5,0.576271186440678,0.6168582375478927,(-136),(-161),2021-04-19
309,Dustin May,LAD,SP,LAD at SEA,5.5,6.5,0.5614035087719298,0.6323529411764706,(-128),(-172),2021-04-19
310,Julio Urias,FA,SP,LAD at SEA,6.5,6.5,0.49019607843137253,0.5454545454545454,(+104),(-120),2021-04-20
311,Marco Gonzales,PIT,SP,LAD at SEA,5.5,5.5,0.4672897196261682,0.5815899581589958,(+114),(-139),2021-04-20
312,Carlos Rodon,NYY,SP,CWS at CLE,5.5,6.5,0.5238095238095238,0.6153846153846154,(-110),(-160),2021-04-20
313,Zach Plesac,LAA,SP,CWS at CLE,4.5,5.5,0.6062992125984252,0.5833333333333334,(-154),(-140),2021-04-20
314,Sean Manaea,NYM,"SP,RP",MIN at OAK,4.5,4.5,0.5614035087719298,0.5121951219512195,(-128),(-105),2021-04-20
315,Jameson Taillon,CHC,SP,ATL at NYY,5.5,5.5,0.4807692307692308,0.5798319327731093,(+108),(-138),2021-04-20
316,Charlie Morton,ATL,SP,ATL at NYY,6.5,6.5,0.45454545454545453,0.5555555555555556,(+120),(-125),2021-04-20
317,Nick Neidert,FA,SP,BAL at MIA,3.5,3.5,0.5798319327731093,0.4444444444444444,(-138),(+125),2021-04-20
318,Logan Webb,SF,SP,SF at PHI,4.5,5.5,0.588477366255144,0.6376811594202898,(-143),(-176),2021-04-20
319,Zack Wheeler,PHI,SP,SF at PHI,6.5,6.5,0.4807692307692308,0.5708154506437768,(+108),(-133),2021-04-20
320,Adam Wainwright,FA,SP,STL at WSH,4.5,4.5,0.5614035087719298,0.4807692307692308,(-128),(+108),2021-04-20
321,Patrick Corbin,WSH,SP,STL at WSH,5.5,5.5,0.46296296296296297,0.5967741935483871,(+116),(-148),2021-04-20
322,Eduardo Rodriguez,ARI,SP,TOR at BOS,5.5,6.5,0.588477366255144,0.6376811594202898,(-143),(-176),2021-04-20
323,Hyun Jin Ryu,FA,SP,TOR at BOS,4.5,5.5,0.5983935742971888,0.6376811594202898,(-149),(-176),2021-04-20
324,Jake Arrieta,FA,SP,NYM at CHC,4.5,4.5,0.4878048780487805,0.5689655172413793,(+105),(-132),2021-04-20
325,Taijuan Walker,PHI,SP,NYM at CHC,5.5,5.5,0.45454545454545453,0.5614035087719298,(+120),(-128),2021-04-20
326,Rich Hill,FA,"RP,SP",TB at KC,4.5,4.5,0.46511627906976744,0.5798319327731093,(+115),(-138),2021-04-20
327,Brad Keller,FA,"SP,RP",TB at KC,4.5,5.5,0.5238095238095238,0.6923076923076923,(-110),(-225),2021-04-20
328,Jonathan Gray,TEX,SP,HOU at COL,4.5,4.5,0.4166666666666667,0.6254681647940075,(+140),(-167),2021-04-20
329,Luis Garcia P,HOU,SP,HOU at COL,4.5,4.5,0.5,0.5614035087719298,(EVEN),(-128),2021-04-20
330,Jordan Lyles,KC,SP,TEX at LAA,3.5,4.5,0.588477366255144,0.6453900709219859,(-143),(-182),2021-04-20
331,Chris Paddack,MIN,"SP,RP",MIL at SD,5.5,6.5,0.5614035087719298,0.6428571428571429,(-128),(-180),2021-04-20
332,Corbin Burnes,BAL,SP,MIL at SD,8.5,8.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-04-20
333,Zach Eflin,TB,SP,SF at PHI,5.5,6.5,0.4878048780487805,0.6376811594202898,(+105),(-176),2021-04-21
334,Anthony Desclafani,MIN,SP,SF at PHI,5.5,5.5,0.43859649122807015,0.588477366255144,(+128),(-143),2021-04-21
335,Trevor Rogers,MIA,SP,BAL at MIA,7.5,7.5,0.3816793893129771,0.5983935742971888,(+162),(-149),2021-04-21
336,Bruce Zimmerman,BAL,RP,BAL at MIA,4.5,4.5,0.43859649122807015,0.6212121212121212,(+128),(-164),2021-04-21
337,Tyler Anderson,LAA,SP,PIT at DET,4.5,4.5,0.5614035087719298,0.49504950495049505,(-128),(+102),2021-04-21
338,Michael Fulmer,BOS,RP,PIT at DET,3.5,3.5,0.5412844036697247,0.5145631067961165,(-118),(-106),2021-04-21
339,Jose Urquidy,HOU,"SP,RP",HOU at COL,4.5,4.5,0.588477366255144,0.46296296296296297,(-143),(+116),2021-04-21
340,Austin Gomber,COL,SP,HOU at COL,4.5,4.5,0.45871559633027525,0.5,(+118),(EVEN),2021-04-21
341,Frankie Montas,CIN,"SP,RP",MIN at OAK,5.5,6.5,0.5348837209302325,0.6031746031746031,(-115),(-152),2021-04-21
342,Kenta Maeda,DET,SP,MIN at OAK,6.5,6.5,0.44642857142857145,0.5815899581589958,(+124),(-139),2021-04-21
343,Carlos Martinez,FA,SP,STL at WSH,4.5,4.5,0.47619047619047616,0.5833333333333334,(+110),(-140),2021-04-21
344,Max Scherzer,TEX,SP,STL at WSH,9.5,9.5,0.44642857142857145,0.5708154506437768,(+124),(-133),2021-04-21
345,Jose Quintana,NYM,SP,TEX at LAA,4.5,5.5,0.5983935742971888,0.576271186440678,(-149),(-136),2021-04-21
346,Michael Foltynewicz,FA,SP,TEX at LAA,4.5,4.5,0.5454545454545454,0.5098039215686274,(-120),(-104),2021-04-21
347,Adrian Houser,NYM,SP,MIL at SD,3.5,4.5,0.6168582375478927,0.6031746031746031,(-161),(-152),2021-04-21
348,Luis Castillo,SEA,SP,ARI at CIN,6.5,6.5,0.5121951219512195,0.5370370370370371,(-105),(-116),2021-04-21
349,Zac Gallen,ARI,SP,ARI at CIN,6.5,6.5,0.5495495495495496,0.5,(-122),(EVEN),2021-04-21
350,Ian Anderson,ATL,SP,ATL at NYY,6.5,6.5,0.46296296296296297,0.5934959349593496,(+116),(-146),2021-04-21
351,Corey Kluber,FA,"RP,SP",ATL at NYY,5.5,5.5,0.4878048780487805,0.5726495726495726,(+105),(-134),2021-04-21
352,Merrill Kelly,ARI,SP,ARI at CIN,5.5,5.5,0.47619047619047616,0.5983935742971888,(+110),(-149),2021-04-21
353,Tyler Mahle,TEX,SP,ARI at CIN,6.5,6.5,0.5614035087719298,0.5,(-128),(EVEN),2021-04-21
354,Zach Davies,FA,SP,NYM at CHC,3.5,4.5,0.6168582375478927,0.6825396825396826,(-161),(-215),2021-04-21
355,David Peterson,NYM,"SP,RP",NYM at CHC,5.5,5.5,0.5121951219512195,0.5283018867924528,(-105),(-112),2021-04-21
356,Jake Junis,MIL,"SP,RP",TB at KC,4.5,4.5,0.5238095238095238,0.5555555555555556,(-110),(-125),2021-04-21
357,Michael Wacha,KC,SP,TB at KC,4.5,4.5,0.5121951219512195,0.5192307692307693,(-105),(-108),2021-04-21
358,Jeff Hoffman,PHI,RP,ARI at CIN,4.5,5.5,0.5708154506437768,0.6268656716417911,(-133),(-168),2021-04-22
359,Taylor Widener,ATL,RP,ARI at CIN,4.5,5.5,0.6062992125984252,0.6240601503759399,(-154),(-166),2021-04-22
360,Jose Urena,TEX,SP,PIT at DET,4.5,4.5,0.43103448275862066,0.6168582375478927,(+132),(-161),2021-04-22
361,Domingo German,FA,SP,NYY at CLE,5.5,5.5,0.423728813559322,0.635036496350365,(+136),(-174),2021-04-22
362,Aaron Civale,TB,SP,NYY at CLE,5.5,5.5,0.4672897196261682,0.5901639344262295,(+114),(-144),2021-04-22
363,Justin Dunn,FA,SP,SEA at BOS,3.5,4.5,0.6062992125984252,0.6,(-154),(-150),2021-04-22
364,Nick Pivetta,BOS,"SP,RP",SEA at BOS,5.5,5.5,0.46511627906976744,0.576271186440678,(+115),(-136),2021-04-22
365,Cristian Javier,HOU,SP,LAA at HOU,5.5,5.5,0.47619047619047616,0.5983935742971888,(+110),(-149),2021-04-22
366,Aaron Sanchez,FA,"SP,RP",MIA at SF,4.5,4.5,0.5238095238095238,0.5370370370370371,(-110),(-116),2021-04-22
367,Walker Buehler,LAD,SP,SD at LAD,6.5,6.5,0.5283018867924528,0.47619047619047616,(-112),(+110),2021-04-22
368,Ryan Weathers,MIA,SP,SD at LAD,4.5,4.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-04-22
369,Kyle Hendricks,CHC,SP,MIL at CHC,5.5,5.5,0.4854368932038835,0.5726495726495726,(+106),(-134),2021-04-23
370,Cole Irvin,BAL,"SP,RP",OAK at BAL,3.5,3.5,0.5555555555555556,0.5121951219512195,(-125),(-105),2021-04-23
371,Jorge Lopez,NYM,RP,OAK at BAL,4.5,4.5,0.4444444444444444,0.5967741935483871,(+125),(-148),2021-04-23
372,Jordan Montgomery,FA,SP,NYY at CLE,4.5,5.5,0.5708154506437768,0.6212121212121212,(-133),(-164),2021-04-23
373,Logan Allen,ARI,"RP,SP",NYY at CLE,4.5,4.5,0.36764705882352944,0.6923076923076923,(+172),(-225),2021-04-23
374,Yusei Kikuchi,TOR,SP,SEA at BOS,4.5,4.5,0.5283018867924528,0.47619047619047616,(-112),(+110),2021-04-23
375,Martin Perez,PIT,"SP,RP",SEA at BOS,4.5,5.5,0.5708154506437768,0.6503496503496503,(-133),(-186),2021-04-23
376,Mike Minor,FA,SP,KC at DET,6.5,6.5,0.45454545454545453,0.5833333333333334,(+120),(-140),2021-04-23
377,Casey Mize,DET,SP,KC at DET,4.5,4.5,0.45045045045045046,0.5983935742971888,(+122),(-149),2021-04-23
378,Tyler Glasnow,LAD,SP,TOR at TB,7.5,9.5,0.5815899581589958,0.6575342465753424,(-139),(-192),2021-04-23
379,Steven Matz,STL,"SP,RP",TOR at TB,5.5,6.5,0.5,0.6774193548387096,(EVEN),(-210),2021-04-23
380,Jacob Degrom,TEX,SP,WSH at NYM,9.5,10.5,0.6168582375478927,0.5412844036697247,(-161),(-118),2021-04-23
381,Erick Fedde,CWS,SP,WSH at NYM,3.5,4.5,0.588477366255144,0.6124031007751938,(-143),(-158),2021-04-23
382,Luke Weaver,NYY,SP,ARI at ATL,5.5,5.5,0.504950495049505,0.5555555555555556,(-102),(-125),2021-04-23
383,Huascar Ynoa,ATL,SP,ARI at ATL,5.5,5.5,0.5260663507109005,0.5283018867924528,(-111),(-112),2021-04-23
384,Andrew Heaney,TEX,"SP,RP",LAA at HOU,5.5,5.5,0.5145631067961165,0.5121951219512195,(-106),(-105),2021-04-23
385,Zack Greinke,FA,SP,LAA at HOU,4.5,4.5,0.5238095238095238,0.5238095238095238,(-110),(-110),2021-04-23
386,Ja Happ,FA,SP,PIT at MIN,3.5,4.5,0.6168582375478927,0.6,(-161),(-150),2021-04-23
387,Jonathan Brubaker,PIT,SP,PIT at MIN,4.5,5.5,0.5983935742971888,0.6062992125984252,(-149),(-154),2021-04-23
388,Dane Dunning,TEX,"SP,RP",TEX at CWS,4.5,4.5,0.5454545454545454,0.5260663507109005,(-120),(-111),2021-04-23
389,Dylan Cease,CWS,SP,TEX at CWS,5.5,5.5,0.5454545454545454,0.5260663507109005,(-120),(-111),2021-04-23
390,Sonny Gray,STL,SP,CIN at STL,5.5,6.5,0.6168582375478927,0.6575342465753424,(-161),(-192),2021-04-23
391,Kwang Hyun Kim,FA,"SP,RP",CIN at STL,4.5,4.5,0.45045045045045046,0.609375,(+122),(-156),2021-04-23
392,German Marquez,COL,SP,PHI at COL,5.5,5.5,0.45454545454545453,0.5689655172413793,(+120),(-132),2021-04-23
393,Sandy Alcantara,MIA,SP,MIA at SF,5.5,6.5,0.5815899581589958,0.5833333333333334,(-139),(-140),2021-04-23
394,Clayton Kershaw,LAD,SP,SD at LAD,7.5,7.5,0.44642857142857145,0.5708154506437768,(+124),(-133),2021-04-23
395,Yu Darvish,SD,SP,SD at LAD,7.5,7.5,0.46296296296296297,0.5708154506437768,(+116),(-133),2021-04-23
396,Chris Flexen,CWS,"SP,RP",SEA at BOS,3.5,3.5,0.4878048780487805,0.5614035087719298,(+105),(-128),2021-04-24
397,Nathan Eovaldi,TEX,SP,SEA at BOS,6.5,7.5,0.47619047619047616,0.6153846153846154,(+110),(-160),2021-04-24
398,Matt Boyd,FA,"RP,SP",KC at DET,4.5,5.5,0.6062992125984252,0.609375,(-154),(-156),2021-04-24
399,Brady Singer,KC,SP,KC at DET,5.5,5.5,0.4854368932038835,0.5708154506437768,(+106),(-133),2021-04-24
400,Michael Pineda,FA,SP,PIT at MIN,5.5,5.5,0.504950495049505,0.5535714285714286,(-102),(-124),2021-04-24
401,Trevor Cahill,FA,SP,PIT at MIN,4.5,4.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2021-04-24
402,Wade Miley,MIL,SP,CIN at STL,5.5,5.5,0.3472222222222222,0.7142857142857143,(+188),(-250),2021-04-24
403,John Gant,FA,"SP,RP",CIN at STL,5.5,5.5,0.37037037037037035,0.6875,(+170),(-220),2021-04-24
404,Adbert Alzolay,CHC,RP,MIL at CHC,5.5,5.5,0.5192307692307693,0.5412844036697247,(-108),(-118),2021-04-24
405,Marcus Stroman,NYY,SP,WSH at NYM,5.5,5.5,0.4424778761061947,0.5815899581589958,(+126),(-139),2021-04-24
406,Jake Odorizzi,FA,SP,LAA at HOU,5.5,5.5,0.4166666666666667,0.6428571428571429,(+140),(-180),2021-04-24
407,Griffin Canning,LAA,SP,LAA at HOU,4.5,4.5,0.5145631067961165,0.5454545454545454,(-106),(-120),2021-04-24
408,Gerrit Cole,NYY,SP,NYY at CLE,8.5,8.5,0.49019607843137253,0.5555555555555556,(+104),(-125),2021-04-24
409,Shane Bieber,CLE,SP,NYY at CLE,9.5,9.5,0.49504950495049505,0.5348837209302325,(+102),(-115),2021-04-24
410,Robbie Ray,SF,SP,TOR at TB,7.5,7.5,0.4424778761061947,0.6062992125984252,(+126),(-154),2021-04-24
411,Chris Bassitt,TOR,SP,OAK at BAL,5.5,5.5,0.4166666666666667,0.6062992125984252,(+140),(-154),2021-04-24
412,Dallas Keuchel,FA,SP,TEX at CWS,4.5,4.5,0.45454545454545453,0.5901639344262295,(+120),(-144),2021-04-24
413,Kyle Gibson,STL,SP,TEX at CWS,4.5,5.5,0.5708154506437768,0.6153846153846154,(-133),(-160),2021-04-24
414,Antonio Senzatela,COL,SP,PHI at COL,3.5,3.5,0.47619047619047616,0.5833333333333334,(+110),(-140),2021-04-24
415,Aaron Nola,PHI,SP,PHI at COL,7.5,7.5,0.4,0.6575342465753424,(+150),(-192),2021-04-24
